audio_id,language,reference,hypothesis,duration,local_path,url
f5ecca7b-748e-405e-af96-af65897c4b34,english,"Adeolu is a ten-year-old child whose mother was my sister. However, for a few days now, I have noticed that this child sits alone ever since his mother died; he does not want to play with anyone, and he does not want to talk to anyone. He has also started refusing to eat, and it looks like he is thinking too much and is heartbroken. This frightened me, so I decided to take him to the hospital for help. When I got to the hospital, I asked the doctor, 'Could this child's condition be due to the grief of his mother's death?' And, 'What can I do to help at home, or does this child need to speak to a mental health professional, or what can I do to make him eat or play with his peers, and does he need any medication to help?","Adeolu is a 10-year-old child whose mother was my sister. However, for a few days now, I have noticed that this child sits alone ever since his mother died. He does not want to play with anyone and he does not want to talk to anyone. He has also started refusing to eat and it looks like he's thinking too much and is heartbroken. This frightened me and so I decided to To take him to the hospital for help. When I got to the hospital, I asked the doctor, could this child ⁇ s condition be due to the grief of his mother ⁇ s death and what can I do to help at home? Or does this child need to speak to a mental health professional or what can I do to make him eat or play with his peers and does he need any medication to help?",55.946,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/11b16a076b2a7efc5941a36f7d3993af_c1h2ndoX.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/ba655e5d-ada2-4098-8402-397c37ca029f/11b16a076b2a7efc5941a36f7d3993af_c1h2ndoX.wav
9806e5a1-7655-448c-9000-15916169fef4,english,"This woman gave birth at our hospital here about Six months ago.  she came to our hospital with her husband, where she gave birth to her child, the six-month-old girl that they have brought in.
The mother explained further that it has been about thirteen to fourteen days since she noticed that this child started coughing.
The mother also mentioned that she had been treating this child for catarrh earlier, before the cough started.
She said the cough has become more severe since yesterday. The cough became very severe, although it had initially started about three days ago.
She said that whenever she breastfeeds the child, she also gives her the liquid medicine that is in the bottle—the one sold for coughs—which she has been administering and the child has been taking.
She then said that since yesterday, the cough has become so severe that the child is finding it very, very, very difficult to breathe, which has really worried me.
It is as if her breathing is fluctuating—going up and down every few seconds.
They were frightened, which is why they brought her to the hospital.
Now, the question is: can we give this mother something to help the child at home, given that her breathing is fluctuating with that cough? Should we prescribe cough medicine for her, or should we have the child examined before prescribing any medicine or giving her an injection?""","This woman gave birth at our hospital here about 6 months ago. She came to our hospital with her husband where she gave birth to her child, the 6 month old girl that they have brought in. The mother explained further that it has been about 13 to 14 days since she noticed that this child started coughing. The mother also mentioned that she had been treating this child for catarrh, before the cough started. She said the cough has become more severe since yesterday. The cough became very severe although it had initially started about three days ago. She said that whenever she breastfeeds the child, she also gives her the liquid medicine that is in the bottle, the one sold for coughs, which she had been administering and the child has been taking. She then said that since yesterday, the cough has become so severe that the child is finding it very Very very very difficult to breathe, which has really worried me. It is as if her breathing is fluctuating, going up and down every few seconds. They were frightened, which is why they brought her to the hospital. Now the question is, can we give this mother something to help with the child at home? Given that her breathing is fluctuating with that cough, should we prescribe cough medicine for her, or should we have the child. examined before prescribing any medicine or giving her an injection.",94.795,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/2a606c3bfe2efbce01d59a35c15cd933_QVMBFWqM.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/84f9c2bd-9d51-4fbd-94d5-95f1c5eb2452/2a606c3bfe2efbce01d59a35c15cd933_QVMBFWqM.wav
efd55ffe-21e5-4cfd-8737-d8de46f267c1,english,"Alabukun said that she has been having blurred vision, together with weakness, and that headache has not allowed her to be comfortable. For about two weeks, she has not been able to sleep well at night. Both her legs, hands, and face have been swollen. She has been trying her best. She was advised to take some things, but she did not notice any improvement. She was reassured that she would get better.
She was examined, and there was no obvious respiratory distress. All the important things that needed to be assessed were checked, and there was nothing else significant. She was able to climb a staircase without difficulty. Her blood pressure was checked, and it was found to be 168/100. She was asked to rest, and after some time with us, her blood pressure was checked again, and it was 150/90.
It was noted that she was pregnant. Therefore, treatment for high blood pressure that is suitable for pregnant women was started, since it is considered safe in pregnancy. She was also educated on all the things she should avoid doing, especially avoiding excessive stress that could cause her blood pressure to rise further.
My question is: after all the things that have been done for this kind of pregnant woman, for pregnant women who have persistent headaches and facial swelling, what other measures can be used to manage such a pregnant woman without causing her condition to progress to convulsions, considering that she is pregnant? Also, what are the things a pregnant woman can do to prevent getting to this stage before she presents in such a condition?","Alabukun said she has been having blurred vision, together with weakness, and that headache has not allowed her to be comfortable. For about two weeks, she has not been able to sleep well at night. Both her legs, hands and face have been swollen. She has been trying her best. She was advised to take some things, but she did not notice any improvement. She was reassured that she would get better. She was examined and there was no obvious respiratory distress. All the important things that are needed to be accessed were checked and there was nothing else significant. She was able to climb a staircase without difficulty, her blood pressure was checked and it was found to be 16800. She was asked to rest and after some time with us, her blood pressure was checked again and it was 150/90. It was noted that she was pregnant, therefore treatment for high blood pressure that is suitable for pregnant women was started since it is considered safe in pregnancy. She was also educated on all the things she should avoid doing, especially avoiding excessive stress that could cause her blood pressure to rise further. My question is, after all the things that have been done for this kind of pregnant women, For pregnant women who have persistent headaches and facial swelling, what other measures can be used to manage such a pregnant woman without causing her condition to progress into convulsions considering that she is pregnant. Also, what are the things a pregnant woman can do to prevent getting to this stage before she presents in such a condition?",119.356,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/b3156f4a14e626a26753b83129142199_56uvoAs7.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/59452b8e-516e-41a4-a28f-4b6cc37951d8/b3156f4a14e626a26753b83129142199_56uvoAs7.wav
ff112477-5c7b-45de-b7f4-35304688e317,english,"I am an married woman, thirty-five years old. Please, I brought my five-month-old baby for examination and guidance.
I have resumed work. But surprisingly, for about the past three days, I have noticed that my baby has been coughing repeatedly. We have tried everything we can think of to stop the cough, but I can see that the cough has not gone away.
I am usually not at home. When I leave in the morning, I do not return until around 6 p.m. My mother stays at home with the baby.
Whenever I have the opportunity to call, I do so and ask about the cough, and they keep telling me that the baby is still coughing.
The baby is five months old. He is no longer taking only breast milk because I have resumed work. I breastfed him exclusively for three months, and after that I started giving him other foods.
I have been giving him different foods, including pap, and other baby foods that I know.
What is even more surprising is that since last night, his breathing has not been normal. He is not breathing well, and his nose is completely blocked.
My mother even said that while bathing him this morning, she had to use a little warm water around his nose and chest because the cough had become severe.
The breathing problem has also started. He is no longer breathing properly, and his breathing is not clear and free anymore.
Please, my question is: what can I use for him to stop the cough? And concerning the breathing that is no longer clear, what can I do, what can I use for him, and what steps can I take so that he can breathe properly and nothing will obstruct his breathing?","I am an married woman, 35 years old. Please I brought my five month old baby for examination and guidance. I have resumed work, but surprisingly for about the past three days, I have noticed that my baby has been coughing repeatedly. We have tried everything we can think of to stop the cough, but I can see that the cough has not gone away. I an unusual not at home. When I leave in the morning, I do not return until around 6 p.m. My mother stays at home with the baby. Whenever I have the opportunity to call, I do so and ask about the cough and they keep telling me that the baby is still coughing. The baby is five months old, he's no longer taking only breast milk because I have resumed work. I breastfed him exclusively for three months, and after that, I started giving him other foods. I have been giving him different foods, including pap and other baby food that I know. What is even more surprising is that since last night, his breathing has not been normal, he is not breathing well, and his nose is completely blocked. My mother even said that while bathing him this morning, she had to use a warm water around his nose. and chest because the cough had become severe. The breathing problem has also started, he's no longer breathing properly, and his breathing is not clear and free anymore. Please my question is, what can I use for him to stop the cough? And concerning the breathing that is no longer clear, what can I do? What can I use for him? And what steps can I take so that he can breathe? properly and nothing will obstruct his breathing.",123.821,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/b17162e004eda757117dfceeb57f519d_rvi9kyZo.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/4f9ca527-5a05-46bd-bb57-1bc6971917f7/b17162e004eda757117dfceeb57f519d_rvi9kyZo.wav
b7448631-4a0d-4bfa-95f0-3f48188ade8a,english,"An elderly man came to our local hospital. This man said he has a severe headache, his neck is stiff, and he has rashes suddenly appearing on his body. He came to ask what could be causing it and what kind of treatment can be given to him.
We asked the man whether the headache started suddenly or if it came gradually. The man said it started suddenly at night and has become very severe now. We also asked him if he can look at light properly, and he said no, because light affects his head and makes the headache worse.
We also asked him about the rash on his body, whether it is painful, much, or mild. The man said it is all over his body, and he cannot point to one particular place, but it itches him.
After that, we asked him if he had contact with any sick person recently, and the man said they had not gone anywhere except selling goods in front of their house. They have not had contact with any sick person.
Our question for the doctor is what could cause this kind of headache and stiff neck where this man cannot turn his neck, with rashes all over his body? What can cause it? Is it an infectious disease or something else?
Our second question is what kind of tests can this man do to know exactly what is wrong with him for proper treatment, and what medicine can he use before his test results come out?","An elderly man came to our local hospital, this man said he has a severe headache, his neck is stiff and he has rashes suddenly appearing on his body. He came to ask what could be causing it and what kind of treatment can be given to him. We asked the man whether the headache started suddenly or if it came gradually. The man said it started suddenly at night and has become very severe now. We also asked if he can look at light properly, and he said no, because light affects its head and makes the headache worse. We also asked him about the rash on his body, whether it is painful, much or mild. The man said it is all over his body and he cannot point to one particular place, but it itches him. After that, we asked him if he had contact. And the man said they had not gone anywhere except selling goods in front of their house. They have not had any contact with any sick person. Our question for the doctor is what could cause this kind of headache and stiff neck where this man cannot turn his neck with rashes all over his body. What can cause it? Is it an infection? Infectious disease or something else, our second question is what kind of test can this man do to know exactly what is wrong with him for proper treatment and what medicine can he use before his test results come out?",107.627,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/06e209848aa2433fe1eff5301616410d_6cEf78Q6.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/52eb6322-c83e-42d5-9fd8-d73feafb1550/06e209848aa2433fe1eff5301616410d_6cEf78Q6.wav
54beaf85-2de7-49fb-914e-b98f5bb98156,english,"I took my pregnant friend, who is eighteen years old, to the hospital because she had gone into labour and her time had come. When we arrived at the hospital and they had carried out all the necessary assessments, her blood pressure was high.
After they had completed all that needed to be done, she continued in labour. She remained in labour for about twelve hours. Her husband was nearby, and the doctors advised that she should give consent for a Caesarean section because she had been in labour for a long time.
My friend refused. She said, “No, not at all. I want to give birth naturally like the Hebrew women.”
She eventually delivered the baby. After twelve hours of labour, she gave birth to a healthy-looking baby girl, and we thanked God. However, what was surprising was that the baby was not breathing properly. They stimulated the baby repeatedly, patting and rubbing her. She cried, but her breathing was still not normal. They quickly gave her oxygen.
Doctor, please, will this baby survive? And if she survives, will she no become a disabled child?","I took my pregnant friend, who is 18 years old, to the hospital because she had gone into labor and her time had come. When we arrived at the hospital and they had carried out all the necessary assessments, her blood pressure was high. After they had completed all that needed to be done, she continued in labor. She remained in labor for about 12 hours. Her husband was nearby and Doctors advised that she should give consent for a cesarean section because she had been in labor for a long time. My friend refused. She said no, not at all. I want to give birth naturally like the Hebrew women. She eventually delivered the baby. After 12 hours of labor, she gave birth to a healthy looking baby girl and we thank we thanked God. However, what was Surprising was that the baby was not breathing properly. They stimulated the baby repeatedly, patting and rubbing her. She cried, but her breathing was still not normal. They quickly gave her oxygen. Doctor please will this baby survive? And if she survives, will she now become a disabled child?",82.94,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/457b25ec97c9a2d837e4892406a58f82_OTpe1vnH.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/3b283b5f-8706-47d9-a94b-8974ced29a87/457b25ec97c9a2d837e4892406a58f82_OTpe1vnH.wav
ead86e77-8bbd-4283-beb5-7e90aa5aaa34,english,"As a brave woman holding her child, seeing that the child is feverish, the child suddenly starts shaking. The child is having convulsions and is no longer in control. What kind of illness is affecting this nursing mother's child? And what kind of care can be given to this child?","As a brave woman holding her child, seeing that the child is feverish, the child suddenly starts shaking. The child is having convulsions and is no longer in control. What kind of illness is affecting this nursing mother ⁇ s child, and what kind of care can be given to this child?",19.218,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/49c2ff7bdbe60c848869dc64fb8ad7b4_G1CWQFwx.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/10c5424d-144a-4dd1-9f97-9990459542df/49c2ff7bdbe60c848869dc64fb8ad7b4_G1CWQFwx.wav
96a0e9e9-d88f-4848-ae24-cc4ba1b44f5d,english,"I noticed that my younger sister, who used to laugh happily before and who used to play with her friends, has changed suddenly.
Now, she stays alone in her room every day. She has withdrawn herself from conversations, and she is no longer interested in the things she used to enjoy before.
I also noticed that even at home, she does not want to eat with us. She appears to be unhappy or like someone who is tired all the time.
What could be causing her to suddenly avoid her friends?
Could it be a problem such as sadness, emotional distress, or anxiety?
How can we help her so that she can become happy again?
What warning signs should we watch out for?
Should she see a counsellor or a mental health professional?","I noticed that my younger sister, who used to laugh before and who used to play with her friends, has changed completely. Now she stays alone in her room every day, she has withdrawn herself from conversations and she is no longer interested in the things she used to enjoy before. I also noticed that even at home, she does not want to eat with us. She appears to be unhappy or like someone who is tired. all the time. What could be causing her to suddenly avoid her friends? Could it be a problem such as sadness, emotional distress or anxiety? How can we help her so that she can become happy again? What warning signs should we watch out for? Should she see a counselor or a mental health professional?",53.455,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/492adea00775f598650872f16371614a_LaaE6NQi.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/4b72b95b-c78b-436b-9bc6-ebc305b2ea42/492adea00775f598650872f16371614a_LaaE6NQi.wav
93c0a5f2-48a1-4ddc-bf90-28d9b97aea1b,english,"​A 22-year-old lady who gave birth at our hospital three days ago brought her baby today for routine immunizations. Upon arrival, she made it known to us that this newborn baby completely refuses to breastfeed at all, to the extent that the baby is excessively floppy and sleepy. She stated that the baby does not take the breast, and that all the time, the baby's hands, feet, and entire body feel freezing cold, so much so that she is even terrified to touch the baby with bare hands and prefers to lift the baby only with layers of clothing. She noted that the baby refuses the breast, the entire body is cold to the touch, and the baby has become increasingly lethargic,unable to move the hands, unable to stretch the legs, and completely lacking active movement or reflexes, just lying completely still and weak. She says it is obvious to the eye that the baby is exhausted and very unwell.
​What could cause this? What do you think could cause this newborn baby's body to be freezing cold to the touch? Is it solely because of the refusal to breastfeed, or what else? What can we do about this refusal to breastfeed? Furthermore, regarding the immunization vaccines they are supposed to administer, what is your professional advice?","A 22 year old lady who gave birth at our hospital 3 days ago brought her baby today for routine immunizations. Upon arrival, she made it known to us that this newborn baby completely refuses to breastfeed at all. To the extent that the baby is excessively floppy and sleepy. She stated that the baby does not take the breast and that all the time the baby's hand, feet, and entire body feel freezing cold, so much so that she is even terrified to touch the baby with bare hands and prefers to lift the baby only with layers of clothing. She noted that the baby refuses the breast, the entire body is cold to the touch, and the baby has become increasingly lethargic, unable to move the hands, unable to stretch the legs and completely lacking active Movement and reflexes, just lying completely still and weak. She says it is obvious to the eyes that the baby is exhausted and very unwell. What could cause this? What do you think could cause this newborn babys body to be freezing cold to the touch? Is it solely because of the refusal to breastfeed, or what else? What can we do about this refusal to breastfeed? Furthermore. Regarding the immunization vaccines they are supposed to give the administer, what is your professional advice?",98.965,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/58942583eba546711c59bd5c8be73c85_km1Dy0wh.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/3f7dd9e2-3e76-4785-968c-d49821026640/58942583eba546711c59bd5c8be73c85_km1Dy0wh.wav
60ebf071-ab75-4b25-976f-80da984eeef9,english,"Suddenly, we saw one of our pregnant women who came to our hospital this morning. She arrived in severe pain, crying loudly, holding her back and abdomen because of the pain.
After about eight to ten minutes of bringing her into the labour ward, we examined her and found that the baby was already descending and her cervix was fully dilated.
Very shortly afterward, she delivered a baby girl.
So we carried out all the necessary and appropriate post-delivery care.
Not long after, we moved the mother and baby into a room so they could rest.
A little while later, the mother called us and said she was feeling very weak, tired, and that her eyes seemed dim or blurry. She also tried to eat after delivery but struggled to do so, and the food was not going down well.
She continued to feel weak, and she was also feeling dizzy.
What could have happened? Could it be that she lost a lot of blood and now needs a blood transfusion, or what should be done for her? Should we give her blood, or should we give her food?","Suddenly, we saw one of our pregnant women who came to our hospital this morning. She arrived in severe pain, crying loudly, holding her back and abdomen because of the pain. After about eight to ten minutes of bringing her into the labor ward, we examined her and found that the baby was already descending and her cervix was fully dilated. Very shortly afterwards, she delivered a baby girl, so we cast Carried out all the necessary and appropriate post-delivery care. Not long after, we moved the mother and the baby into a room so they can rest. A little while later, the mother called us and said she was feeling weak, tired, and that her eyes seemed dim or blurry. She also tried to eat after delivery but struggled to do so and the food was not going down well. She continued to feel weak and she was also feeling dizzy. What could have happened? Could it be that she lost a lot of blood and now needs a blood transfusion or what should have been done for her? Should we give her blood or should we give her food?",82.303,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/f36e5dd3457e6edfd9d106c459615554_MYyz7Jut.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/a1fd68f3-c1f4-4a0b-b5ba-5feae9f148e1/f36e5dd3457e6edfd9d106c459615554_MYyz7Jut.wav
fec14073-dfa2-476e-809c-c07bd3e953eb,english,"A 30-year-old woman gave birth a few minutes ago. The delivery was said to be normal. However, since the baby was born, the baby has been having serious difficulty. The baby is not crying well and is not responding as a newborn should.
After birth, the baby did not cry properly, and seems to have difficulty waking up. The body seems stiff or not moving properly as expected. The baby also cannot feed well and is struggling to breastfeed.
The mother is worried because her previous children used to cry immediately after birth. What can cause this problem? What tests can be done on the baby, and what emergency steps should be taken? What can be done for this newborn baby?","A 30 year old woman gave birth a few minutes ago. The delivery was said to be normal. However, since the baby was born, the baby has been having serious difficulty. The baby is not crying well and is not responding as a newborn should. After birth, the baby did not cry properly and seems to have difficulty waking up. The body seems stiff or not moving properly as expected. The baby Baby also cannot feed well and is struggling to breastfeed. The mother is worried because her previous children used to cry immediately after birth. What can cause this problem? What tests can be done on the baby and what emergency steps should be taken? What can be done for this newborn baby?",51.773,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/10db19e060883487669c8310e238e9ea_I5fQFaCA.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/0b17fba7-ce86-4ca5-9f6d-40a14644ac29/10db19e060883487669c8310e238e9ea_I5fQFaCA.wav
6c61e24c-8041-4734-b186-b6c30e72d219,english,"This lady gave birth at our place this morning; she delivered the baby at dawn. When she arrived around 8:00 AM, the person who was with her at home called us, saying this lady was shivering, her body was very hot, and she had a lot of body issues which really bothered her. We went to see the lady, covered her with a cloth, and checked her temperature—meaning how hot her body was—and it was 38.2. We performed a malaria test for this lady, that is, a malaria rapid test diagnosis was done. This lady is not well, it looks like malaria. We asked if she had eaten, and she said she hadn't eaten anything. We told those who were with her to give her tea, to let the lady drink it. Has she breastfed the baby? She said when she wanted to breastfeed the baby, she noticed the baby passed stool/had a bowel movement. We then asked the lady to sit up and lean back on the bed she was on, to let her body recover better—not completely, but to help—and her eyes were not white/pale. So, we advised that once she has eaten, she should take Paracetamol. After she has finished taking the Paracetamol, we decided how many days it will be before we can give it to the lady again. She has malaria, and we performed a malaria test. Please, we can give it to her again. Once she has finished eating, and we have advised her to take Paracetamol, since she is feeling weak, if it doesn't go away, we will know what kind of treatment to provide.","This lady gave birth at our place this morning. She delivered the baby at dawn. When she arrived around 8 AM, the person who was with her at home called us saying this lady was shivering, her body was very hot and she had a lot of body tissues which really bothered her. We went to see the lady, covered her with a cloth and checked her temperature meaning how hot her body was and it was 38. 8.2 We performed a malaria test for this lady. That is a malaria rapid test diagnosis was done. This lady is not well, it looks like malaria. We asked if she had eaten and she said she hadn't eaten anything. We told those who were with her to give her tea, to let the lady drink it. As she breastfed the baby, she said when she wanted to breastfeed the baby, She noticed the baby passed too or had a bowel movement. We then asked the lady to sit up and lean back on the bed she was on to let her body recover better, not completely, but to help and her eyes were not white or pale, so we advised that once she had eaten, she should take paracetamol. After she had finished taking the paracetamol, we decided Decided how many days it'll be before we can give it to the lady again, she has malaria and we performed a malaria test, please we can give it to her again once she has finished eating and we have asked and we have advised to take paracetamol since she's feeling weak if it doesn't go away we will know what kind of treatment to provide.",119.363,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/4136145b69518b61de75dd85af63b366_x3QjVBt0.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/8fa1af4f-6289-47e5-a2a1-61d2770e6544/4136145b69518b61de75dd85af63b366_x3QjVBt0.wav
52b3f296-e02f-459c-a891-f4da8cea399e,english,"A caregiver who is taking care of a small child noticed that the child she is caring for is struggling to breathe, and the child's breathing is not normal.
She also noticed that the child coughs repeatedly, and the cough is very severe.
The child is not a baby that was abandoned at birth, nor a child that is usually bathed with cold water.
What then can cause a small child to be breathing with difficulty and coughing repeatedly, and why would breathing not be easy for the child as it should be? What can be done about this situation?",A caregiver who is taking care of a small child noticed that the child she is caring for is struggling to breathe and the child's breathing is not normal. She also noticed that the child coughs repeatedly and the cough is very severe. The child is not a baby that was abandoned at birth nor a child that is usually bathed with cold water. What then can cause a small child to be breathing with difficulty and coughing repeatedly and why would breathing not be easy for the child as it should be? What can be done about this situation?,41.193,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/0bc428189924e16f32df2a39efb85695_ScNqKjvd.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/0d35a930-c290-4945-9a50-6623349f947e/0bc428189924e16f32df2a39efb85695_ScNqKjvd.wav
306cb1f0-f47e-4044-9514-da6efdfd53bf,english,"A mother noticed that for the past few days, her child had started coughing continuously. At first, she thought it was a cold affecting the child’s chest and that it would go away. However, the cough did not improve. Every night, the child wakes up suddenly because of the cough. Sometimes, the child struggles as if it is difficult to breathe properly. The mother would carry the child upright and could hear the chest working while the child was breathing. This makes it difficult for the child to sleep well at night.
One day, after a night during which the child coughed severely and struggled to breathe properly, the mother decided to go to the hospital. She wanted to know what was causing the cough, what was causing the breathing difficulty, and how she could help the child.
My question is: what could cause a child to cough severely and have difficulty breathing, especially at night? What danger signs should they watch out for when the child is coughing? What things should they avoid in order to prevent or reduce this cough?","A mother noticed that for the past few days, her child had started coughing continuously. At first, she thought it was a cold affecting the child's chest and that it would go away. However, the cough did not improve. Every night, the child wakes up suddenly because of the cough. Sometimes the child struggles as if it is difficult to breathe properly. The mother would carry the child upright and could hear the chest working while the child was breathing. This makes it difficult for the child to sleep well at night. One day, after a night during which the child coughed severely and struggled to breathe properly, the mother decided to go to the hospital. She wanted to know what was causing the cough, what was causing the breathing difficulty and how she could help the child. My question is, what could cause a child to cough severely? And have difficulty breathing especially at night, what danger signs should they watch out for when the child is coughing and what things should be avoided in order to prevent or reduce this cough?",76.98,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/898ef53789bfab4a139623d7f4b3a544_zgq3Luqk.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/b1cdb61a-4286-4f92-a537-c16a5697cd0f/898ef53789bfab4a139623d7f4b3a544_zgq3Luqk.wav
cc78a249-b0eb-4d34-8511-527fb612ba05,english,"A man named Suberu, who is fifty years old, developed a cough one day. At first, the cough was mild, but as the weeks passed and turned into months, it gradually became worse. After some time, he began to find it difficult to breathe properly. It is true that he had tried several remedies when the cough was still mild, but none of them worked. Instead of improving, the cough continued to worsen. He eventually decided that rather than continuing to buy small medications on his own, he should go to the hospital and speak with a doctor. When he arrived at the hospital, he explained that he had been coughing for about three months. He also explained that he had tried many home remedies based on people's advice, including honey, hot water, bitter kola, and several cough medicines that he purchased. However, instead of getting better, the cough continued to worsen. It had reached a point where he sometimes felt as though he could no longer breathe properly because of the cough. He then asked the doctor what could be causing him to have such a persistent cough for such a long period of time. He also wanted to know why all the remedies and treatments he had tried had not worked. Finally, he asked what he could do for the cough to go away completely so that he could breathe properly again and regain good health.","A man named Subero, who is 50 years old, developed a cough one day. At first, the cough was mild, but as the weeks passed and turned into months, it gradually became worse. After some time, he began to find it difficult to breathe properly. It is true that he had tried several remedies when the cough was still mild, but none of them worked. Instead of improving, the cough continued to worsen. He eventually decided that, rather than continue to buy small medications on his own, he should go to the hospital and speak with a doctor. When he arrived at the hospital, he explained that he had been coughing for about three months. He also explained that he had tried many home remedies based on people's advice, including honey, hot water, Bitter cola, and several cough medicines that he purchased. However, Instead of getting better, the cough continued to worsen. It had reached a point where he sometimes felt as if he could no longer breathe properly because of the cough. He then asked the doctor what could be causing him to have such a persistent cough for such a long period of time. He also wanted to know why all the remedies and treatments he tried had not worked. Finally, he asked what he could could do for the cough to go away completely so that he could breathe properly again and regain good health.",97.523,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/adc0aa991cfedbb0d097f2b8b4461596_ajxxSqxr.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/662c5525-4eea-44c7-b18e-8b94c67a8011/adc0aa991cfedbb0d097f2b8b4461596_ajxxSqxr.wav
50c16e3d-71d8-414c-8d48-c9988857d975,english,"My name is Titilola. Since yesterday, my child's body has been burning, shivering intensely. The child cannot turn their neck at all. It seems as if the child's neck can no longer be turned. The child can only open one eye. What could be causing the fever and the inability to turn my child's neck? What kind of examination can I perform so that I can know what is causing the fever and the inability to turn the child's neck? What kind of result could appear? Within the child's body that could cause the fever and the inability to turn the child's neck.","My name is Titilola. Since yesterday, my child's body has been burning, shaving intensely. The child cannot turn their neck at all. It seems as if the child's neck can no longer be turned. The child can only open one eye. What could be causing the fever and the inability to turn my child's neck? What kind of examination can I perform so that I can know what is causing the fever and the inability to turn the child's neck? What kind of results could appear within the child's body that could cause the fever and the inability to turn the child's neck?",39.486,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/4f0b4abb672b26ebb40fa965cf69dd5c_2TyJiCgO.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/c3e9cfc0-8637-4954-b423-c0be9a71f715/4f0b4abb672b26ebb40fa965cf69dd5c_2TyJiCgO.wav
8a461b5c-55b1-4551-a9b6-d919b99190a3,english,"A woman noticed that her husband coughs very strongly when they wake up in the morning while still on the bed. The cough starts suddenly and takes a long time before it stops. As time goes on, she also notices that her husband struggles to breathe properly. When he walks a little distance or climbs stairs, he stops to catch his breath and becomes tired very quickly.
One day, after her husband spent a long time coughing and trying to regain his breath, the wife became worried. She started thinking that maybe there is a disease causing all these problems. The next day, she spoke with her husband to go to the hospital so that they can see a doctor and know exactly what is happening.
The question is what can cause a cough to be this severe, with constant tiredness and difficulty breathing all the time when the cough occurs? Can this problem be related only to lung disease or heart disease? What are the things that can cause death or make a person struggle to breathe severely, to the point that the person needs urgent medical attention?
What are the danger signs of breathing problems that the family should watch out for regarding cough and difficulty in breathing?","A woman noticed that her husband coughs very strongly when he wake up in the morning while still on the bed. The cough starts suddenly and takes a long time before it stops. As time goes on, she also notices that her husband struggles to breathe properly. When he walks a little distance or climbs stairs, he stops to catch his breath and becomes tired very quickly. One day, after her husband spent a long time coughing and trying to regain his breath, the wife became worse. She started thinking that maybe there is a disease causing all these problems. The next day, she spoke with her husband to go to the hospital so that they can see a doctor and know exactly what is happening. The question is, what can cause a cough to be this severe with constant hardness and difficulty breathing all the time when the cough occurs? Can this problem be related only to lung disease or heart disease? What are the Things that can cause death or make a person struggle to breathe severely. To the point that the person needs urgent medical attention, what are the danger signs of breathing problems that the family should watch out for regarding cough and difficulty breathing?",79.263,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/498edb062e99b3a5e70e46971f7e146f_gEK5baX4.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/115ce5dc-c95e-40c5-9a67-f2e55fcb5c91/498edb062e99b3a5e70e46971f7e146f_gEK5baX4.wav
