id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root
23478,ሰላም፤የቢጫ ወባ ክትባት ከወሰድሽ በኋላ ማርገዝ ምንም አይነት ችግር አያመጣብሽም፤ነገር ግን የወባ መከላከያ መድሀኒት የምትወስጂ ከሆነ መጠንቀቅ አለብሽ።,"Hi there, , Trying to get pregnant after taking yellow fever vaccine should pose no problems to you.  But regarding the malaria prophylaxis, you should be cautious.",amharic,38ba479183c3077fc62d4b1ace1691782f45f76e0365b102cc9a88880f8a514a,Female,8.694000244140625,intron-MT,data/audio/intron/amharic/40245c2db8a90158f00ee91ae7707b57_VFjJHXqU.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24159,አስም እንዳለቅኝ ካወኩኝ ብዙ አመታት ሁነዋል ነገር ግን ምንም አይነት የሚነፉ መድሀኒት አላስፈለገኝም ነበር በሚያስጠላ ሳል በጣም ነው የደከወኝ,"I was dx with asthma yrs ago but had not needed an inhaler for multiple yrs.  I have been exhausted, with a nasty cough.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,8.175000190734863,intron-MT,data/audio/intron/amharic/e1810b0bfc4f50a10f56a32240d62b6c_A3dyINkq.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23442,ሁለቱም መደበኛ ከሆኑ የልብ ህመምን ለማስወገድ የልብ ኤሌትሪክ መመዝገቢያ ሙከራ እና 2 ልኬት ኤኮ ያድርጉ።ስለዚህም ሀኪም ያማክሩ ቀድመው ራሶትን ከመረመሩ በኋላ ተገቢውን ህክምና ይጀምሩ።,"If both are normal then get done ECG, 2d echo to rule out cardiac cause.  So consult doctor and first diagnose yourself and then start appropriate treatment.",amharic,38ba479183c3077fc62d4b1ace1691782f45f76e0365b102cc9a88880f8a514a,Female,11.913000106811523,intron-MT,data/audio/intron/amharic/529b035d841f66d633f7eb03f17a7c5c_i78EaNgm.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24160,ፍቅረኛዬ እና እኔ  ታህሣሥ 13 ላይ ግንኙነት አደርግን ነበር ነገር ገን ኮንዶሙ ተበጠሰ እና ከወስጥ መርጬቴን እርግጠኛ አይደለሁም. ብዙ ጊዜ የእርግዝና መከላከያ እንክብል ትወስዳለች ,My girlfriend and I had sex december 13.  but the condom broke and i wasn t aware when I came inside of her.  she usually takes birth control pills.,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,10.855999946594238,intron-MT,data/audio/intron/amharic/a06e3d7bb9d4caae4b329eb7f066d2f2_45kqIK4T.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24177,"እነዚህ እብጠቶች ህመም አልባ , በአብዛኛው  ክብ, ጠጠረ ያለ ,መቅላት የሌላቸው ,ትኩሳት የሌላቸው ናቸው።ለማረጋገጥ ዶክተር ማማከር አለብህ.እሱም ለማረጋገጥ ናሙና ሊወስድ ወይም የደም ምርመራ ሊያደርግ ይችላል.","These swellings are painless, usually round, firm, no fever, no redness.  For confirmation, you have to consult doctor.  He might take biopsy (tissue sample) to confirm or get some blood tests.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,12.996000289916992,intron-MT,data/audio/intron/amharic/4f8d073195858c03bd8fca1ac1c29d31_6Q8d0uPr.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22450,ለጥያቄዎቹ መልስ አይደልም ከሆነ አፍንጫውን የመጎርጎር ወይም ጣቶቹን አፍንጫ ውስጥ የመክተት ልምድ አለበት?,"If there is no to all these questions, does he had of habit of pricking his nose or putting his fingers in nose frequently?",amharic,7b8ec646f6450ea6ba3e24b1448367d75656c54d721f7bcce175b507e0bfdbf0,Male,9.979999542236328,intron-MT,data/audio/intron/amharic/07f733663133e3312920c8c560d8e6f6_9aWoYuxs.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22416,ጥያቄ፡- በኋላ ማርገዜን እንዳወቅኩ በመገመት የዴፖው በልጄ ላይ ያለው ተጽእኖ ምንድን ነው? Yenante ደግ ምላሽ yedegefal።,"QUESTION: Assuming I found out later that i m pregnant, what is/are the effects of the depo on my baby??  Your kind response will be appreciated.",amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,7.418000221252441,intron-MT,data/audio/intron/amharic/709f14c1a06bed43aa9c9c5040c5c331_DgaPNzRp.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23343,የጥርስ ሀኪምዎን እንዲጎበኙ እና እንዲመረምሩ እና መመሪያዎቹን እንዲከተሉ እመክረዎታለሁ።መደናገጥ አያስፈልግም።ምንም ይሁን ምን ጥንቃቄ ማድረግ ይቻላል.መልካሞን ተመኘሁ።,I advise you to visit your dentist and get it diagnosed and follow his/her instructions.  No need to panic.  What ever it is it can be taken care.  All the best.,amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,11.361000061035156,intron-MT,data/audio/intron/amharic/beb5e214eb76c325281c558e96d06beb_wZnQsypJ.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24125,በአሉኝ ምልክቶች እስከአሁን ተጨንቂያለሁ.ወንድ 62 ኪግ እና ርዝመቴ 6 ጫማ ነው.,"But, I am still worried because of the symptoms that I have.  I am a male, who weighs 62 kg, and I am 6 feet tall.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,5.605000019073486,intron-MT,data/audio/intron/amharic/56d04a856a9358919ac02c97a29e8d58_nbaB13dW.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22421,ምንም አይነት አዲስ መድሃኒት ወይም ተጨማሪ መድሃኒቶች እንድወስድ አይፈልግም. የችግሩ መንስኤ ያልታከሙ ሀሺሞቶስ ሊሆኑ እንደሚችሉ እያሰብኩ ነው።,He does not want me to take any new medications or supplements.  I am wondering if it could be the untreated Hashimotos that is causing the problem.,amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,7.414000034332275,intron-MT,data/audio/intron/amharic/9414cf6cbf6e46eeb2b96b09524c9eb7_bjq4VhJp.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22411,እንደዚህ ባሉ ራስ ምታት ጊዜያት የእርስዎን B.P ቢለኩ ጥሩ ነው። B.P ከ 160/90 በላይ መሆኑን ካስተዋሉ በእርግጥ ለጭንቀት መንስኤ ነው.,It would be good if you measure your B. P during such episodes of headache.  If you notice that B. P is above 160/90 then certainly it is a cause for concern.,amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,9.656000137329102,intron-MT,data/audio/intron/amharic/6a09aa6d105b974f75b9703f730f2e56_isOadb9b.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24684,እኔ በምኖሮበት አካባቢ ኢንፍሉዌንዛ ተከስቷል ነገር ግን ከድካም  ከማቅለሽለሽ ውጪ ትኩሳትም ሆነ እንደሌሎቹ የህመም ስሜት አይሰማኝም ።,"The flu is going around where I live, but I don’t have a fever and I don’t seem sick like everyone else.  Just tired and nauseous.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,9.343999862670898,intron-MT,data/audio/intron/amharic/f5913e6c42dcc2d27b2dbff58d870e82_bMXPUJJF.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23443,ሰላም፣15 አመቴ ነው፣የዘር ፍሬዎቼን እላጫለሁ፣እና በአንድ አካባቢ በቆለጤ ላይ ቀይ ሽፍታ አለብኝ፤አንድ አካባቢ ላይ ብቻ ነው።,"Hi, I am 15 years old, I shave my Testicles, And I have Red bumps in one area on my scrotum, Just one area.",amharic,38ba479183c3077fc62d4b1ace1691782f45f76e0365b102cc9a88880f8a514a,Female,8.107000350952148,intron-MT,data/audio/intron/amharic/e4a838ec4a2419ae01d6869bf052ea20_vegtYguf.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24238,የታችኛው ጀርባ ህመም ትክክለኛ ምርመራ በታካሚው ዕድሜ፣ በህመም ምክንያት እና አንዳንድ ምርመራዎችን ማድረግ ያስፈልጋል,"The actual diagnosis of a low back pain depends upon the age of the patient, cause of the pain, and certain tests need to be done.",amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,7.1620001792907715,intron-MT,data/audio/intron/amharic/3758d4a5132073fd88c5c86393dfef23_K68Gf2jZ.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23342,ነገር ግን በመጀመሪያ የልብ መንስኤን ማስወገድ የተሻለ ነው።ስለዚህ ECG የተለመደ ከሆነ ለልብ መንስኤ ብዙ መጨነቅ አያስፈልግም።,But better to rule out cardiac cause first.  So get done ECG.  If ECG is normal then no need to worry much for cardiac cause.,amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,9.92199993133545,intron-MT,data/audio/intron/amharic/d85aa6eb19d08e97ed34c083a89f359a_0mXyBSQv.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22175,የሩኑቲስ አለርጂ አለብኝ። ባለፈው ሳምንት አደገኛ አለርጂ አጋጥሞኝ ነበር። የዛሬው የባሰ ነው ከደቡብ አፍሪካ ቢሆንም የመጣሁጥ,I suffer from rhinitis ( hayfever) .  I have a severe rhinitis attack the last week .  today was one of the worst days .  ever for me here in South Africa.,amharic,7b8ec646f6450ea6ba3e24b1448367d75656c54d721f7bcce175b507e0bfdbf0,Male,11.781999588012695,intron-MT,data/audio/intron/amharic/e9ec7380e3f7c7b6153ab73b25606f7f_rSNJFHOM.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24167,የእጥንት ስፔሻሊስት ሀኪሜ ጋር በመደበኛ ስከታተል ነበር እሱ ግን ኤል 4 እና 5 የጀርባ አጥንት ዲስኮቼ ወደ አንድ ጎን በመውጣታቸው እና የ ነርብ ማለፊያው በመጥበቡ ቀዶ ህክምና እንዳደርግ አልመከረኝም.,"I have been seeing my regular orthopedic surgeon who does not recommend surgery due to two discs, L4 and 5 protruding and my stenosis condition.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,12.885000228881836,intron-MT,data/audio/intron/amharic/1d7b9a6801956b00574bdbbe8eebd3c7_8ja9Rd8u.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23020,የሆድ የመቃጠል ስሜት ሁሌ ጠዋት ከ 11 ፡ 00 እስከ 12፡00 ድረስ ያጋጥመኛል። ተንስቼ ስንቀሳቅስ ግን ይተወኛል።,I am having stomach burning sensation every morning between 5:00 and 6:00 AM.  This passes off after I get up and up and about.,amharic,7b8ec646f6450ea6ba3e24b1448367d75656c54d721f7bcce175b507e0bfdbf0,Male,8.534000396728516,intron-MT,data/audio/intron/amharic/f83b62fdc22c0ff7dc8fd8edfd0d0eb6_wBN2ruq1.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
26154,ሳሙና እና ሌሎች ነገሮች ተጠቅሞ ከመታጠብ ይልቅ በውሃና ሴሊን ይታጠቡ ይሄ እንደሚረዳ ተስፋ አደርጋለሁ ሌላ ያልገባዎት ነገር ካለ ያሳወቁኝ አመሰግናለሁ,Avoid soaps and irritants to wash the genital area and instead use warm water or saline.  Hope this may help you.  Let me know if anything is not clear.  Thanks.,amharic,7180e6fee6dbfa3f717fbd974c6c130db8d7d402f8b362afd68f32ae8c7d0d62,Female,16.540000915527344,intron-MT,data/audio/intron/amharic/c0909c871cd420e67dc549664089b337_jnam0FQO.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24318,ለመነሳት አርፎ ተርፎም ጀርባውን ለማየት እቸገራለሁ፣የላይኛው ሰውነቴ ወደ ጎን እንኳን መዞር የማይችል ይመስላል።,"I m having a hard time getting up or even looking at the back, it s like my upper body couldn t even rotate sideways.",amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,8.041000366210938,intron-MT,data/audio/intron/amharic/de46a1dfab544b731d12ae4bd93e59c3_08Zbeaf7.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24179,"የህክምና አማራጮች የህመም ማስታገሻ , ሽፋኖች ከፊዚዮቴራፒ ጋር በመጣመርን ያጠቃልላል . በቶሎ ከአጥንት ስፔሻሊስት ሀኪም ዘንድ ክትትል እንድኖር እመክራለሁ . ተጫማሪ ማብራሪያ ከፈለክ አሰውቀኝ","Medicinal options include analgesics, topical liniments along with physiotherapy.  I would advise you to quickly follow up with an orthopaedician.  Do let me know if any further clarification is needed.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,12.909000396728516,intron-MT,data/audio/intron/amharic/77861e42c21cbafd1552db75ed8becfc_Jeu8zjcM.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23338,የኬሞ ቀዶ ህክምና ተደርጎታል፣የመጨረሻው ዓይነት ታርሴቫ ሲሆን፣አሁን ግን አይወስደዉም።በአሁኑ ወቅት ምርመራው የአዕምሮ ህመም ነው።ሀኪሞቹ ያመለጣቸው ነገር ምንድን ነው?,"He s had chemo, the last type being Tarceva, which he no longer takes.  His diagnosis presently is dementia.  What are the doctors missing, if anything?",amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,13.536999702453613,intron-MT,data/audio/intron/amharic/2a9d8a16369896f7d8152749c9f7c6ee_QD2O6oKx.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23475,የስለ ፊዚዮቴራፒ ባለሙያ ጋር መሄድ እና የጡንቻ ህክምና መውሰድ የተሻለ ነው ብዬ አስባለሁ።በተጨማሪም በቤትዎ ሆነው ሊሰሯቸው የሚችሉ የጡንቻ እንቅስቃሴዎችን መማርም ይመረጣል።,"I will recommend meeting a physical therapist and get the assessment of muscles done, and you can also learn exercises for individual muscles which later on you can do at home.",amharic,38ba479183c3077fc62d4b1ace1691782f45f76e0365b102cc9a88880f8a514a,Female,10.14900016784668,intron-MT,data/audio/intron/amharic/a68f326c2a988f84babe61fa3a1face5_MwAmpE8g.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24679,በተጨማሪም የስኳር በሽታ ታማሚ ነው። አሁን ህክምናውን እየወሰደ ነው እናም ሁለቱም ጫማዎቹ እና እግሮቹ ማበጥ ከመጀመራቸው ውጭ በደህና ሁኔታ ላይ ይገኛል።,"He is also diabetic.  He is receiving treatment for and is currently stable, except that s feet and legs have started to swell.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,9.4399995803833,intron-MT,data/audio/intron/amharic/c66b07665e729139b53f8c7d02cf4fd5_h807aYd8.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22443,ሰላም ስሜ ቩጋር ይባላል። ከመጥፎ የ አፍ ጠረን አለብኝ ላለፉት ሁለት አመታት ሃኪም ሳማክር የ ዪስት እና የአስም ኢንፌክሽን እንዳለብኝ ነግሮኛል,"Hello, my name is Vugar.  I am suffering from bad breath over two years now and my doctor had told me that i have yeast infection and sinus infection.",amharic,7b8ec646f6450ea6ba3e24b1448367d75656c54d721f7bcce175b507e0bfdbf0,Male,13.902000427246094,intron-MT,data/audio/intron/amharic/c89d7efe5de0303fc4f01a047626796e_rnjCGQf2.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22404,በርካታ ፋይብሮይድስ እንዳለኝ ተረድቻለሁ በፊተኛው ግድግዳ ላይ ጥቂቶች እና በኋለኛው ግድግዳ ላይ እና በትልቅ 134 x 74 x 87 ሚሜ ማህፀን ውስጥ።,I have been diagnosed with multiple fibroids a few in the anterior wall intramural and a few on the posterior wall and a bulky 134 x 74 x 87 mm uterus.,amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,12.102999687194824,intron-MT,data/audio/intron/amharic/bfda3bdc9d8e8f8d26062b25bd2745d9_jweR1GR4.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22447,ኢምቱ ፎሊክ ከ አሲድ ጋር በመቀላቀል በቀን አንዴ እየወሰድኩ ነው፣ እባካቹሁን የተረጋገጠ ምከር እፈልጋለሁ።,"I combine the m2 tone with folic acid , that is taken once a day.  Please i need your candid advise, on this.",amharic,7b8ec646f6450ea6ba3e24b1448367d75656c54d721f7bcce175b507e0bfdbf0,Male,9.371999740600586,intron-MT,data/audio/intron/amharic/3f78551f42b1fba0f1a40ebf3da1c37d_Q5Ou9TL0.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22420,ከሴፕቴምበር 11 ጀምሮ በቀኝ በኩል ያለው መንጋጋዬ ከጆሮዬ ሎብ በታች በጣም ታምሞ ነበር። ማኘክ ወይም ሳላዛጋ በዚያ ቦታ መንጋጋዬን ይጎዳል።,"Since September 11, my jaw on right side, just below my ear lobe has been very sore.  It hurts my jaw at that location when I chew or yawn.",amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,7.984000205993652,intron-MT,data/audio/intron/amharic/9b1a4975cc5881ec2a1b35ec68e3b166_dR6FLS4n.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22454,ከልብ በስተቀር ሳንባ ላይ ባለ ችግር በግራ ደረት አካባቢ  የህመም ስሜት ሊፈጠር ይችላል። ፕሉርቱች (የሳንባ ማቃጠል) ፣ አስም፣ ኑሞኒያ ፣ ኒሞቶራክስ ሌላ መንሰኤ ሊሆኑ ይችላሉ።,"* Besides heart, any problem in lungs might also cause pain in left side of chest.  Pleuritic(inflammation of lining of lungs), asthma, pneumonia, pneumothorax might be other causes.",amharic,7b8ec646f6450ea6ba3e24b1448367d75656c54d721f7bcce175b507e0bfdbf0,Male,13.373000144958496,intron-MT,data/audio/intron/amharic/eba8e41705a955575bf3201ac6add25c_dUi0EkEb.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23360,ሁኔታዎን በበለጠ ለመፈወስ የሚረዱ አንዳንድ የስነልቦና ህክምና ዘዴዎችን እጠቁማለሁ።ይህ ለጥያቄዎ መልስ እንደሚሰጡ ተስፋ ያድርጉ።ተጨማሪ ማብራሪያዎችንም ያገኛሉ መልካም እድል።,I shall prescribe some psychotherapy techniques which should help you cure your condition further.  Hope this answers your query.  Available for further clarifications.  Good luck.,amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,14.118000030517578,intron-MT,data/audio/intron/amharic/a1bcbf84a795f3f093f4b77b6e5f48ea_YH9U2ifN.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23447, ሀኪሙ ሁሌ እንደዚ አይነት እክል ሲገጥመን 0.63 ማስታገሻ በቀን ከ3 እስከ 4 ጊዜ በተጨማሪም ቡዲኮርት 0.5 ማስታገሻ በቀን ሁለት ጊዜ ለተከታታይ አስር እስከ አስራ አምስት ቀናት እንዲሰጠን ጠይቋል።,The pediatrician asks us to give him Levolin 0.63 respules 3-4 times a day and Budecort 0.5 respules 2 times a day for 10-15 days when such an episode happens.,amharic,38ba479183c3077fc62d4b1ace1691782f45f76e0365b102cc9a88880f8a514a,Female,15.119999885559082,intron-MT,data/audio/intron/amharic/456c43124a3612ec3f9fb22d53020b53_MT9bJuLB.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24188,ለማስቆም ዶክተር የፀረ ማይክሮብ መድሃኒት ሊሰጥህ ይችላል ።ለጊዜ ግን የአፍ ንፅህና ጠብቅ፣ አፍህን ተግሞጥሞጥ አና በረዶ ያዝበት። ይመስለኛል ያሳሰበህ ነገር ተፈትቷል። በቅርቡ ደህና ትሆናለህ መልካም እድል,"Doctor may give antibiotics to subside it.  For now maintain oral hygiene, do Listerine mouth wash rinses and give cold compresses.  Hope your concern has been resolved.  Get Well Soon.  Best Wishes,",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,14.4350004196167,intron-MT,data/audio/intron/amharic/66aeee108958969bac358cb15cbbfc4c_8ECdvYft.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22737,አመሰግናለሁ ሰላም!ልጅዎ እስቴሮይድ የሚቋቋም ኔፍሮቲክ ሲን ቻት ዶክተር ያለው ይመስላል ። በኩላሊት ውስጥ አንዳንድ የፓቶሎጂ ምክንያት ሊሆን ይችላል።,Thank you Hi!  Your child seems to be having steroid resistant nephrotic syn Chat Doctor.  It can be due to some pathology in the kidney.,amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,9.222999572753906,intron-MT,data/audio/intron/amharic/99cd9648b0b949efe436c316451ce52f_5E2WcDb3.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24136,ምርመራው ሙሉውን ጊዜ ምንም አይመችም ነበር በጣም ስለተጨነኩኝ ይሆን ወይስ ምን. የ19 አመት ልጅ እያለሁ ኦዲስ የፕርስቴቴ እጢ ኢንፌከሽን ነበረው ,The exam was uncomfortable the whole time.  I don t know if it was because I was uptight or what.  Odis have prostitis when I was about 19 years old.,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,9.461000442504883,intron-MT,data/audio/intron/amharic/a23e85be94bdda81488019f680252388_kUF4Yx5D.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24296,እኔ 20አመቴ ነው እናም ተማሪ ነኝ በአሁኑ ስአት በጣም የሚያስጨንቁ ሀሳቦች አሉኝ እናም ሀሳቦቼን መቆጣጠር ይከብደኛል። ,"I am 20 years old, and a student.  I am currently having obsessive thoughts and I find it hard to control the thoughts.",amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,10.229000091552734,intron-MT,data/audio/intron/amharic/c57ed6a898b834c6a980983d397fd1f4_1uvCC8xO.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23354,ወደ vasovogal syncope.አስቀምጠውታል።እኔ ቤት ነኝ እና አሁንም በቀኝ እጄ እና ጣቶቼ ላይ ስሜት አልጠፋም።,They put it down to Vasovogal Syncope.  I am home and still have tingling in my right arm and fingers the feeling is not going away.,amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,11.270000457763672,intron-MT,data/audio/intron/amharic/f89901115223554e0c198a6e55da9a62_HvizMK6T.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22453,ፐሪፈራል ኑሮፓቲይ ማለት ተጓዳኝ የ ነርፍ አካል ላይ የሚደርስ በሽታ ሲሆን በ ስኳር በሽተኞች ላይ የተለመደ ነው። ወይም ደግሞ በ ዲስክ መንሸራተት ምክንያት ጀርባ አጥንት ላይ በሚፈጠር የ ነርፍ መሸብሸብ ሊሆን ይችላል።,Peripheral Neuropathy is a condition caused by damage to the peripheral nervous system [most commonly seen in diabetic patients].  Another possibility could be nerve compression in spine due to disc bulge.,amharic,7b8ec646f6450ea6ba3e24b1448367d75656c54d721f7bcce175b507e0bfdbf0,Male,14.743000030517578,intron-MT,data/audio/intron/amharic/ae5715f52688f8ce0b64c10ad2a5ef8e_Ve47uiT0.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24194,ከደረት ህመም በስተቀር ሁሉም ነገሮች በመድሃኒቶቹ ቁጥጥር ወስጥ ናቸው። ቀጣይ ዶክተሩ ሊሰራ የፈለገው ምርመራ ሳንባዎቼን የተመለከተ ይመስለኛል።,"All s issues are taken care of by meds, except s chest pain.  I'm tnking the next test the doctor wants to do deals with s lungs.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,8.274999618530273,intron-MT,data/audio/intron/amharic/5a58f90059d0be8361c95e7c37f0dc4c_Chpy7kSQ.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
23356,እባኮኦት ስለዚህ ችግር እና ለመጀመሪያው ጥያቄዬ ምላሽሽን ላኩልኝ።አመሰግናለሁ!ከሰላምታ ጋር ሊዲያ ፖስካላዉ,"Please send me your reply about this problem and also a reply to my first question.  Thank you!  Best regards, Lidia Pascalau",amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,9.574999809265137,intron-MT,data/audio/intron/amharic/7f5a08b646ff9514158c316e58c4f2b2_8tEbqA57.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24158,በውይይት ዶክተር ላለህ ጥያቄ አመሰግናለሁ . ጭንቀትህ ይገባኛል. ብዙ ጊዜ ያለህ የአስም መቀስቀስ ነው ለሱ ዋናው ምክንያቱ ደግሞ የቫይረስ ኢንፈክሽን ነው.,Thanks for your question on Chat Doctor.  I can understand your concern.  You are mostly having acute e of asthma.  And most common cause for ts is viral infection.,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,8.170999526977539,intron-MT,data/audio/intron/amharic/79ad378b3d31088d4f7902aad6da6f32_oYK7wTuM.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
22418,ዶ/ር መደበኛ የደረት ራዲዮግራፎች እና ደም ሲሰሩ እና ECG አየሁ። ከጥቂት ወራት በኋላ እኔ ሆስፒታል ገባሁ። የ27 አመት ሴት ነኝ።,Saw Dr normal chest radiographs and blood work up and ECG.A few months later I was in th hospital.  I am a 27yr old female.,amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,9.33899974822998,intron-MT,data/audio/intron/amharic/03f189002e312eb9748f6cce39828c70_Nupca5DR.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24185,ሊቆይም ሊተካም የማይችል የጥርስ ራስ ነበረኝ።የጥርስ ሀኪሜ ስሩን አላወጣውም ቀዳዳውን ብቻ ነው በሲምንቶ የሼፈነው።,i had a crown that did not get replaced as wouldnt stay in.  My dentist did not take out the root and just covered the hole with cement.,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,7.479000091552734,intron-MT,data/audio/intron/amharic/517912cfdb726a2ab46e43976e67e965_roAvsUqm.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
24118,ቀጣይ ወር ወድ ስራ እመለሳለሁ እና ልጄን ጡት ማጥባት አቆማለሁ አሁን 14 ሳምንቷ ነው,I am going back to work next month and will have to stop Bf my little girl.  She is now 11 weeks old.,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,5.794000148773193,intron-MT,data/audio/intron/amharic/472c83770dfd86c880a5988036fecff4_kR3OUkng.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/
