audio_path	language	transcription
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/8ec82bf62749bcaac51913a6970dc7a2_EbCdRQ1X.wav	fuv_Latn	ɓe waddi debbo fere sibiti hanɗe fajira ɗo iyam ɗo rufa ha mako sosai fa kuma ɗo sakli mo ɗa seɗɗa ɓe emi mo ko irin ɗo meɗi feɗugo be mako o wi meɗi feɗugo ɗe ɗiɗi ko sali ɗe fe'ata o ɗo nana nauɗum den bo iyam mai rufata a rufata be emi ko reɗu ɗon rufata o wi o anda ko oɗon mari reɗu ko oɗo be reɗu be emi dai o lari al'ada mako o wi neɓai ko o lari o wi o lari bana lewru gotel be reta bako rufugo em ɗo fuɗɗi dai hande fajira useni ɗume on watata debbo rufugo em sosai ɗo banni mataki geggewal toi hosata yahu ndigi toi hokkata debbo ɗo hisnu yonki mako be darnata emmai lekkiji toi be bateji toi be hokkatamo je darnata emmai
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/d57b9cb9d5cea86ec4327ac7d10e0e10_Jfw0zUq5.wav	fuv_Latn	alaa bukkum wi'i o ɗo yi'a daure kanjum be comre bo hoore nawata mo ɗo haɗi mo joɗe ɓelɗe sati ɗiɗi ko sali o wala ɗana jamma boɗɗum sam koste mako ɗiɗi be juɗe mako be yeso fu pat ni ɗo ɓuuti ɓuuti o ɗo ta ni haɓɓa mai be sauri mo o yara hunɗe jifere ni amma dai fu pat wala ko hoini sam amma ni be bi mo o tammi waɗugo dama be lari mo da be bi da ko shafi fofugo ɗon ba ko handi ni be waɗa be waɗi be bi da ko ɗume manga ɗon ba odo faɗa eskal wala bone sembe iyam mako fuu be auni be tawi 168 of a 100 gam mai be vi o siwta be godi sembe iyam mako fahim be tawi 150 over 90 be lari bo odo be redu toh sey be hokki mo lekki je sembe iyam mako ɗo wa'i je marɓe redu ngam lekki mai wala damuwa ha jamu redu ɓe yecci mo kala hundeji fu je'o watta ɓandu mako hundeji tornatamo sosai watta ta sembe iyam mako bedda demde am ba ɓawo hundeji ɓe wanni irin jamu redu do je ɗo mari namugo hore kullum be uppugo yeso mataki toy hosata hado redu do ta nyawu yotta har debbo ɗo jimma
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/1c55787ba76b985398d0ced24232e4bc_6kSfBV8k.wav	fuv_Latn	ɓawo mi danyi ɓandu am fuɗɗi hoynugo kikiɗe fere ni mi numi tunda dai en wala ndiyam laɓɗam hafa to de am to mi yiɗi mi yiwa kullum kullum diyam ɓeddoti mi naftirta mi numi am hafa handi ni ɓiɗo hakkina hore am miɗo yiwa boɗɗum to kigide fere bo wari mi nanai belɗum ɓandu am mi fuɗɗi nanugo jahagol be ɓandu am fuɗɗi diwunugo kullum kullum da miɗo nana jagol bo hauti be ɓandu am belɗum feyin semi hirliti iyam jey vurtata ɓawo daigo ɗon haccega minanata daga totton bo velai bo haccega mayi ɗuɗi bo meɗai feɗugo beyam mikasi ittugo gite am daga totton demi ummi sai ɗon miyahi sibiti mi'ema ko ndiyam labɗam jemi naftirta miyiwa bemai kamjum on wadda takalayam bawo daygo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/f85138fdf93e7d827340b342c9888acd_iNKJQ5F2.wav	fuv_Latn	addirawo am danyi ɓinngel debbo balɗe saali sey o laari ba kala wakkati o musinta mo wala foofa boɗɗum wakkati feere ɓinngel man yofta kosam bamo fofɗe maako ta'i yande woore daada ɓinngel timmini musungo mo bee jemma sey o laari leɓɓi ɓinngel ba wala ba wayliti seɗɗa seɗɗa sey o tampi ko o waɗata sey o goɗi ɓamtugo ɓinngel man ngam o heɓa o foofa boɗɗum ammaa bo ɓinngel gaagiri foofugo boɗɗum bee boo canjugo leɓɓi ɓinngel man sey o yaawi o hoosi ɓinngel o yaari asibiti ngam ɓe laaranamo ɓinngel may ɗume on canjini ɓinngel man leɓɓal nden bo walaa aybe no ɓinngel foofata na ko bo nyawuɓe nde walla nyawu hanta dasinta ɓinngel man foofugo bee bone ɗume on alaamaaji kalluɗum jee saarooji waatinta hakkiilo ɗume on agaji ɓe waawata hokkugo ɓinngel mo foofata bee bone
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/1ea100091a79bf0b747085b28fca44eb_bEahFB2U.wav	fuv_Latn	debbo jomu redu reduma lebbi jewego minɗo wondi saare gotel fuɗɗi hirugo dow ɓernde maako ɗo fiya be lawlaw a viya mo timmini doggugo jottam wakkati fere bo oɗo soma ko o huway ko ɗume debbo jungo maako ɗo hawtidira seɗɗa satiji saali seɗɗa o lari dande maako ɗo uppa hedi yeso sai o hultiri oɗo numa ɗo kam ɗo nder nyawu damata jomu redu na ko bo ɗum nyawu fere on sai o taski nyawugo lara likita ngam o anda ɗume sanadu nyawɗo emol haɗo ɗume on waddini debbo redujo ɗo fiyal ɓerde be law law ɗo a viya mo timmini doggugo nden bo ɗume on sanadu uppugo dande ɗo nden bo irin nyawu ɗo kam wawan mema mawnugo ɓingel redu mako ɗo na ɗume on alamaji kalluɗum je ɓe wattinta gite hasare ba irin nyawu ko kuje yareyareji on handi o dayinta ko bo wodi je ko ɓeddata nyawugo ha irin wakkati ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/5772c7694127b69c21dfd7539161b906_4ZadKFma.wav	fuv_Latn	mi hakkili miko amperti domo vowi fiji gobe so birabe mako canji wakkati gotel jotta hanko tan judo taya sudu mako kullum o acce yauta gobo o wala fala ko vowi hidigo mi hakkili bo komi ninje woni sare o yidai nyamugo be amin odon andi mo woni dar billa ko chomri kala wakkati fu kadi dume on wawata lata sababu dasugo bandu mako be sobirabe mako wawan lata mettol berde on na ko torruko hakkilo on damata mun hertoi min wawata vallugo mun gam seyo mako warta be alamaji toi handi en hakkila handi o lara hokko shawara na ko likita mon den yahu jeberde
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/5ae6765e8eade4159e4f5137883c57e1_NHp9iyFv.wav	fuv_Latn	dada ɓingel fere ɗo dami hala keccel mako mo mari lewru jetati be nange ɓingel mai fijol boɗɗum amma to jemma waɗi sai o fuɗɗa tarihi tarihi mai ɗo ummina keccel man diga ɗoiɗi mako bo keccel mai wokan diga ɓawo ha iri kala jemma ɗo dada mai lari ɓingel man ɗo fofa be lau bo ɗo habda fofa mai ma dada mai kasi ɗanugo gam o hutiri defa jira waɗi dada mai hakkili lari ɓingel mai sali musnugo bo o sali ficcugo no o wowi sai o yari keccel mayi ha likita gam o yiɗi o anda ɗume on haddi sittatari man bo ko waɗi o ɗo fofa be bone bo o anda iri kala lekki toye wannata ɓingel man lamɗol am kowatata ɓingel petel tari sosai be jemma bo haɗa ɓingel man fofugo boɗɗum wawan waɗa tari be bone ɗi fofugo man alamu huttu ɗume be ɗume e wawata waɗugo hasare heɓa keccel man ɗana boɗɗum jemma
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/d1317d919f7ad32aa7e02bea784f5e2e_254txzZC.wav	fuv_Latn	rawandu gati bingel banɗan dubi mako jeɗiɗi de rawandu mai gati mo e yahi ha gargajiya goddo gargajiya ta'i babal mai sai wati lekki fere inde majum a foro amma jonta babal rawandu mai gati fuɗɗi wurtugo namputure bo ɓuti e yecci ɓe yara mo asibiti useni iri kalariroye toy e wannata ɓingel ɗo o wawan heɓugo wutandu gam rawandu may koda rawandu may ɗo dama bo iri sabandi toy hani e wanna ɓingel petel ɗo mandoro wannai mo illa fere ha ɓandu mako
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/445167f8000db8be0f36ff93faaad782_UdH9lVGh.wav	fuv_Latn	debbo jarmajo ɗo jogi ɓingel mako nde o laari zazzabi nangi ngam ɓingel may nonnon tan fuɗɗi dimbugo ɓingel may ɗo waɗa jonɗo o wala nder hakkilo iri nyawu toi heɓa ɓingel dada musumi ɗo be irin hakkulinga toi hakkilinta ɓingel ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/88f1715c0c0a0e58e1d81a3b7eabeb44_DKJjG7gE.wav	fuv_Latn	dada musunowo hirliti ɓingel mako kuma o ɗo lara ni ɓanɗu ɓingel ɗo ɗo wula wakkati go dada lori vi'i o yi ɓawo awa seɗɗa sali oyi ɓanɗu ɓingel may gabaki ɗaya tiiɗi sai o faɗɗi bo o anda ko labol mako ɗo maɓɓi gam kujeji ɗiyam ɗo wurtinamo ha hunduko kuma ɗingel may wawa ta moɗa kalan yiri fu jotta o ɗo emma irikita ko irin ɗo mara dama kuma be irin yau toyi ganandi ko o wawan o heɓa ɓatal koje gargajiya be sabulu gargajiya ɗon be naftirta ɓingel be irin yauɗo ha leyol o vurti
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/b0096cbd1874092b64c5f55c71ef46fc_PfUWaCPY.wav	fuv_Latn	likita mi waddi bingel dubi duri be zebbi didi kuma godo be bannin ko lebbi didi ko sali o do be damuwa be fofugo do sadini mo jemma kuma o do wacca kullum kullum wajjugo do ni sali dillugo mi sodini mo lekki wajjugo tibi inde magal tutolin o yardi gora gotel amma duggugo may dillay kuma har jotta do duggugo be jemma do sadini mo mi wanni mo gojji je tibi amma bevi wawan o wala nyau tibi dum likita dume on waddata bingel dubi joy heba accugo wala acca do be kuma dume on waddata bingel dubi juy heba damuwa fofugo dakere do be jamma
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/49f615cddaa3661c794eed71f7b98358_ZwOT7vF9.wav	fuv_Latn	inde am mrs akinleye bawo lebbi didi ko sali do mi hirliti ni gorko am fofugo mako da daidai ba sam sam be odo isra akai akai banda ma odo babel sollaji ko habe sa'ata hunde wodo isra akai akai ni bo fofugo daidai o hukka mo bone fofugo mako do wada ta'a be odo isra to odo bebbel curde ko sollaji wodi koji min wadata heba hefta ko wadata dottugo do be isrugo ko jonde ha pellel mari sollaji dow don waddata dum ko bandu mako don chanjata wadata dum fe'a irin lekki toi don o naftirta fofugo mako hota dai dai be kuma o wawan o jo da belɗum ko ha uwonifu
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/baa51d6b97df04c44e663e70c4dc6d29_3Ul3VDrg.wav	fuv_Latn	mama yi'i ɓingel mako mo o ɗo wandi be mako tun o ɗa nyi ɓingel hakkunde ɓawo tati ɗum waɗi iyam rufata ɓawo danyugo o rufa ɓe gau be sembe dadai ba o yi'i ni fu ɓingel mako ɗo laɓi juɗe kosɗe yeso nafuru fu ɗo laɓi o ɗo ta diwna ɓandu ɗo bo o woli amma ha nder balɗe tati ɗo ko saali ɗo koste mako be juɗe mai fu ɗo fewi bo ɗo somi somi ni sosai bo wala ko a wawata waɗugo kanjum waɗi o waddi mo asibiti heɓa likita lara ɓandu mako o emi ko wawan likita mai lotai babel ɓingel mai joɗata boɗɗum ko kanjum waddata rufugo iyam sembe mai bo o tori likita mai vindinamo bata ko lekki je ɗarnata iyammai e ɓadadamai lornita sembe mako wawa hakkilina ɓingelmako
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/d4b1cfe7adcbf7518f4312ae01331c3a_PDX1kSVB.wav	fuv_Latn	mi yari sobajo am reduje mo ɗuɓi mako sappo e jetati ngam o nasti ɗayugo bo wakkati waɗi dey min yotti sibiti may ɓe hosi mo ɓe goddi mo ko handi fu ɓe tawi sembe iyam mako wa'i ɓe waɗi ko handi ni fu ɓe waɗa o dow der daƴugo o ɗon ni har ɓawo awa sappo e ɗiɗi gorko mako dayai likita en sowri debbo mai o jaba ɓe waɗa mo siyas gam o dow der daƴugo ɗo neeɓi sobajo am sali sam o fi way o yiɗi dayugo ɓaroɓe ibrani'en dayata daga ɓawo o dayi ɓingel ɓawo awa sappo e ɗiɗi o ɗo nder dayugo o dayi ɓingel debbo e jam kuma min yettore allah amma ko hilni am ɓingel ɗo wala fofa boɗɗum ɓe dimbi akai akai mari wuji ɓanɗu ɓingel ɗo o hokki ni amma fofugo wartai dei dei har jotta ɓe yawi ɓe hokki mo oxygen likita useni ɓingel ɗo hisan na be to o hisi o warta ɓingel mo wodi na foori na
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/7c72ff04903a2a067085df6696d31fe2_ploEzH89.wav	fuv_Latn	renowo ɓingel mo hakkilinta ɓingel petel hirliti ɓingel ɗo hakkilinta mai dakkere fofata nden bo fofugo ɓingel mai nda daidai ba ɓingel ɗo nda kecca ɗon ba je ɓe sakki li'al har danyugo kuma na ɓingel ɓe yiwata ɓe ndiyam feuɗum ɗume on waddata ɓingel petel fofata da kerɗo be dojjata a kai a kai bo ko haɗi fofugo mai koyi nai mo bana nane ɗume min wadata dow haala ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/7c72ff04903a2a067085df6696d31fe2_ploEzH89.wav	fuv_Latn	renowo ɓingel mo hakkilinta ɓingel petel hirliti ɓingel ɗo hakkilinta mai dakkere fofata nden bo fofugo ɓingel mai nda daidai ba ɓingel ɗo nda kecca ɗon ba je ɓe sakki li'al har danyugo kuma na ɓingel ɓe yiwata ɓe ndiyam feuɗum ɗume on waddata ɓingel petel fofata da kerɗo be dojjata a kai a kai bo ko haɗi fofugo mai koyi nai mo bana nane ɗume min wadata dow haala ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/7c72ff04903a2a067085df6696d31fe2_ploEzH89.wav	fuv_Latn	renowo ɓingel mo hakkilinta ɓingel petel hirliti ɓingel ɗo hakkilinta mai dakkere fofata nden bo fofugo ɓingel mai nda daidai ba ɓingel ɗo nda kecca ɗon ba je ɓe sakki li'al har danyugo kuma na ɓingel ɓe yiwata ɓe ndiyam feuɗum ɗume on waddata ɓingel petel fofata da kerɗo be dojjata a kai a kai bo ko haɗi fofugo mai koyi nai mo bana nane ɗume min wadata dow haala ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/7c72ff04903a2a067085df6696d31fe2_ploEzH89.wav	fuv_Latn	renowo ɓingel mo hakkilinta ɓingel petel hirliti ɓingel ɗo hakkilinta mai dakkere fofata nden bo fofugo ɓingel mai nda daidai ba ɓingel ɗo nda kecca ɗon ba je ɓe sakki li'al har danyugo kuma na ɓingel ɓe yiwata ɓe ndiyam feuɗum ɗume on waddata ɓingel petel fofata da kerɗo be dojjata a kai a kai bo ko haɗi fofugo mai koyi nai mo bana nane ɗume min wadata dow haala ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/7c72ff04903a2a067085df6696d31fe2_ploEzH89.wav	fuv_Latn	renowo ɓingel mo hakkilinta ɓingel petel hirliti ɓingel ɗo hakkilinta mai dakkere fofata nden bo fofugo ɓingel mai nda daidai ba ɓingel ɗo nda kecca ɗon ba je ɓe sakki li'al har danyugo kuma na ɓingel ɓe yiwata ɓe ndiyam feuɗum ɗume on waddata ɓingel petel fofata da kerɗo be dojjata a kai a kai bo ko haɗi fofugo mai koyi nai mo bana nane ɗume min wadata dow haala ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/7c72ff04903a2a067085df6696d31fe2_ploEzH89.wav	fuv_Latn	renowo ɓingel mo hakkilinta ɓingel petel hirliti ɓingel ɗo hakkilinta mai dakkere fofata nden bo fofugo ɓingel mai nda daidai ba ɓingel ɗo nda kecca ɗon ba je ɓe sakki li'al har danyugo kuma na ɓingel ɓe yiwata ɓe ndiyam feuɗum ɗume on waddata ɓingel petel fofata da kerɗo be dojjata a kai a kai bo ko haɗi fofugo mai koyi nai mo bana nane ɗume min wadata dow haala ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/7c72ff04903a2a067085df6696d31fe2_ploEzH89.wav	fuv_Latn	renowo ɓingel mo hakkilinta ɓingel petel hirliti ɓingel ɗo hakkilinta mai dakkere fofata nden bo fofugo ɓingel mai nda daidai ba ɓingel ɗo nda kecca ɗon ba je ɓe sakki li'al har danyugo kuma na ɓingel ɓe yiwata ɓe ndiyam feuɗum ɗume on waddata ɓingel petel fofata da kerɗo be dojjata a kai a kai bo ko haɗi fofugo mai koyi nai mo bana nane ɗume min wadata dow haala ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/7c72ff04903a2a067085df6696d31fe2_ploEzH89.wav	fuv_Latn	renowo ɓingel mo hakkilinta ɓingel petel hirliti ɓingel ɗo hakkilinta mai dakkere fofata nden bo fofugo ɓingel mai nda daidai ba ɓingel ɗo nda kecca ɗon ba je ɓe sakki li'al har danyugo kuma na ɓingel ɓe yiwata ɓe ndiyam feuɗum ɗume on waddata ɓingel petel fofata da kerɗo be dojjata a kai a kai bo ko haɗi fofugo mai koyi nai mo bana nane ɗume min wadata dow haala ɗo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/586a9bb6daab0fb5d9630e9ae6621d65_2VpNAeQX.wav	fuv_Latn	debbo fere danyi keccel har asibiti amin fajiri do danyugo mai hokkaimo bone sam o danyi wala damuwa neɓai sam bawo danyi min lari leppol min wanni mo bulli sofni be iyam bawo minti seɗɗa debbo do naftiri be leppol fere kanjum mai fu hebbini be iyam neɓai sam debbo fuɗɗi nanugo wala sembe bo iyam mai don rufa sosai sali darugo dume on waddata rufugo iyam ɓawo danyugo ɗume watta darna iyam mai ko wawan lata ɓingel fere ɗon ha nder redu debbo ɗo ɗume on waddi rufugo iyam sembe darata ɗo ba je deɓɓo ɗo ɗume min wawata min wanna deɓɓo ɗo irin batal ko lekki toi naftirta deɓɓo ɗo be min tura deɓɓo ɗo siɓiti manga ko ɗon ko min wawata min wanna debbo ɗo je darnata iyam mai
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/4a8cbcc916138f5a8a753eb6c39bd2f3_f8CvbIoJ.wav	fuv_Latn	duɓi am sappan e tati e ɗiɗi neɓai mi danyi balɗe jeɗiɗi ko sali ɗo on mi danyi mi hirriti dow to miɗon musuni keccel am ɗo yarnama bone musugo to o musuni seɗɗa ni se o itta hunduko mako tomi habdi musugo mo fahin se o musuni seɗɗa o itta hunduko se mi numi ko haɗi mo musugo boɗɗum se mi herriti oɗo mari damba wala fofa boɗɗum bana ɓingel ɗo hara bannin mi nanata ɓofɗe mako mi yecci dada gorko am ovi tema de miɗon danya ndiyam nati hore keccel man on ko kuje fere amma bo mi numi to ndiyam nasti hore mako kam likita en handi ɓe anda min koɓuri pusugo am ɓerde ma kanjum on o wala hara boɗɗum ɗo dama ambo hakkilo am walai o wala musina be boɗɗum sam sai tomi waɗi sembe tomi yiɗi o musina sai tomi findinimo o musina seɗɗa to fottinimo mi yiɗi mi ema dow sababu pewol man je o wala foofa be boɗɗum ɗo bo de o foofi fu do nanda bana kine mako do sukki bo hanjum on waɗi wala musina boɗɗum
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/970b50df7a2e36e0d728c0229754f252_tsVjfEld.wav	fuv_Latn	debbo do danyi ha sibiti mai dan labbi jego ko sali o wadi sibiti man be gorgo mako ha o danyi bingel mardo labbi jego mai o wardi be mako jonta dada man wadi bayani du o heriti bingel man do dojja balde sappo e tati yahugo sappo e nayi ko sali o wi bo o donno hokka mo lekki damba hiddeko dojjugo man fudda o wi dojjere man halli on daga ki'a balde tati ko fuddi amma har durti o wi de o musinimo fu odon hokkamo lekki diyam je nder gora je be sorata je do jogo do je o dingi hokkugo bingel man do yara o wi daga keya do jogoman turti je har yotti bingel man wala wawan fofa be boddum gidami am sosai bana bofde man do ta'a on do yaha dow do je palace kala wakkati fu be hultiri hanjum wadi be waddi musibiti meden jotta emol am hado hanjum on min wawan min hokka debbo do ko vallata mo be bingel do ha sare na larugo no pofde mako ta'ata be dojjere do min vindina be lekki dojjugo na ko'en wadda goje goje dow bingel man yiddeko min hokkamo lekki ko bate
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/50eb25d9c93460bd13d7650d59a556b4_QfKim7Pf.wav	fuv_Latn	minyi goto nder rewɓe amin marɓe redu be gorko mako fajiri ɗo ovi les jaburu mako be ɓawo mako ɗo nawa be wakkati daigol mako waɗai fuu min emi mo reduma ko lebbinoi on ovi lebbi jeygo be balɗe seɗɗa on min emimo to ɗo nawa mo jotta na ko ɗo wara dilla on sey ovi ɗo nawa mo jotta sey min emimo to o lari diyam ko iyam na ovi o lari diyam beyi iyam min emimo ko mingel man jey lambanoy on boreduman jeynoy on ovi amin hanjum on ji arande emmol min mari likita man hanjum on do alama degol yotti on na o fukkiri on na ko hunde fere on min wawan min yerba debbo ma dilla be wanna mo goji der redu wato sky nin gam min an dogofe ata na
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/0f404b61a6cd74e458bf719ec8dcbeb3_iEoktNLt.wav	fuv_Latn	indi am titi lola daga kaya andu bingel am dowli odufi tadiwuna bingel mon wala wawa wailita dande mako sam non nandama banna dande bingel mammetata wailu juggo gite wore bingel mon wawata mabbutuggo dume jun on wawata wadda zazzabi do bebo ko hadata dade mako waituggo ngeltoy handi mi wanna mo heba mi anda sababu zazzabi man be ko hadata dade mako waituggo jawabu toi be yeccata man je kowai der bandu bingel man je wadata zazzabi be ko hadata dade mako waituggo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/482f4a329e361907ead08f7240692149_qokCpWJA.wav	fuv_Latn	inde am titilola daga keya ɓandu ɓingel am ɗo wuli o ɗo fita diwna ɓingel man wala wawa wailita dande mako sam ɗo nandama bana dande ɓingel man wuitata wailutuggo wite wore ɓingel man wawata maɓɓutugo ɗumejum on wawata woda zazzaɓi ɗo beko bo haɗata dande mako wailutuggo gwal toi hande mi wanna mo heɓa mi anda sababu zazzaɓi man be ko haɗata dande mako wailutuggo jawabu toi bo ɓe yecce tamen je kowanni darɓan duɓɓingarman je waddata zazzaɓi be kora ta dade mako wailutuggo
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/0f404b61a6cd74e458bf719ec8dcbeb3_AZyiHPA6.wav	fuv_Latn	dada fere hakkili layi ɓingel mun do dojja jey balɗe arindiri kam o tamma pewol on billata ɓerde ɓingel man nden bo accan mo amma bo dojjugo man ustai ɓingel man ɗo umma kala jamma fu ngam dojjara man wakkati go kamma ɓingel man ɗo habda bana o wala wawa fofa be boɗɗum dada man to ummini ɓingel man darni o ɗo wawa nana no ɓerde mako fiyata wakkati o fofata ngam bannin ɗanugo be jamma ɗo yarna ɓingel man bone nde ɓingel man ɗojji sosai hagagiri mo fofugo be boɗɗum nder jamma jango man dada man tasi gewugo asibiti o yiɗi o nana ko waɗi ɗojjugo man fuɗɗi ko waɗi tawugo bo fuɗɗe man dende bo o anda hedi o wawata wallugo emol am ha ɗo kanjum on ɗumi on wawata wadda ɗojjere be ta'ol pofɗe ɗo banda ma be jamma kuje kalluɗum toi e handi ɓe hakkila be man to ɓingel man o dojja kujeji toi handi ɓe hakkila be man gam o usta ko haɗa dojjugo man
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/d12396cc9b636a29e3344b6b9418a17e_r275y4Of.wav	fuv_Latn	renowo ɓingel laari ɓingel may ɗo docca sosai nauɗum har karshe doccugo mingel nonnon tan fofugo daker toh ɗume ɗon waɗata doccugo haa ɓingel bannin tan har karshe doccugo may wala fofa boɗɗum daker daker fofata goji ɗume be ɗume ɓe wawata ɓe wanna ɓingel ɗo coɓoraaɗe toy min hokkata mo be kuma shawara toy hokkata reenuwo ɓingel may
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Fulfulde/c12052a2e9a926a6ce3a09d372ea0123_dow87MSR.wav	fuv_Latn	nonnon tan min laari debbo reduje je sibiti amin wari fajiri ɗo o wari be nauɗum sosai o ɗo hoka be sembe o ɗo jogi ɓawo mako be redu mako ngam nonɗum o nanata ɓawo minti jetati yahugo sappo haa nder sudu dayugo min waddi mo min laari mo min tawi ɓingel ɗo jippa pellel dayugo ɗi neeɓai sam o dayi ɓingel debbo to min waddi ni ko haandi fu en waɗata ɓawo redujo dayi neeɓai ni min hoosi dada be ɓingel maako min jari ɓe har suudu ɓe siwtata de neeɓi seɗɗa sai dada mai yoni amin o yoni amin o yecci amin o ɗo nana o wala sembe o nana o somi gite maako o yi'ata laɓɗum o wi'a amin o godi nyamugo ɓaawo o danyi amma daker o heɓi o nyami be yiri may wala jippa boɗɗum har jotta o ɗo dana o wala sembe be o fuɗɗi nanugo gilol ɗime on fe'i bannin ko yi'am vurti ha maako sosai o wala yi'am o handi ni ka ko o handi ni kaɓilungo yi'am ko ɗume wadanta mo min hokka mo yi'am naa ko min hokka mo nyiri
