model,response,error,source_file,modality,asr,exists,audio_id,audio_duration,audio_language,audio_path,question,project_name,local_path
nemotron3-ultra,"Your sister's sudden withdrawal, loss of interest in previously enjoyed activities (anhedonia), social isolation, fatigue, and appetite changes are classic symptoms of a Major Depressive Episode, which is a serious medical condition and not simply ""sadness."" In our context, we must also screen for underlying medical causes such as malaria, typhoid, anemia, thyroid dysfunction, or HIV, as well as psychosocial stressors like bullying, abuse, or academic pressure. You should urgently encourage your parents or guardians to take her to a hospital for a comprehensive medical evaluation by a doctor to rule out organic pathology, followed by a referral to a mental health professional (psychiatrist or clinical psychologist) for psychotherapy and possible pharmacotherapy. Watch for ""red flag"" warning signs of suicide risk, including talking about death/hopelessness, giving away possessions, sudden calm after distress, or self-harm marks, which require immediate emergency intervention. Early professional intervention leads to excellent recovery outcomes, so do not delay seeking help due to stigma.",,nemotron_omniasr_text_results.csv,text,omni,True,e347672a-0449-4c71-b563-e4258ee985a1,57.295,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/afe7f573-96eb-4c58-ad2a-f5fb0c480073/1c06f7c4d90c47147219fa729bce9434_lEQpQQ3k.wav,"I noticed that my younger sister, who used to laugh happily before and who used to play with her friends, has changed suddenly.
Now, she stays alone in her room every day. She has withdrawn herself from conversations, and she is no longer interested in the things she used to enjoy before.
I also noticed that even at home, she does not want to eat with us. She appears to be unhappy or like someone who is tired all the time.
What could be causing her to suddenly avoid her friends?
Could it be a problem such as sadness, emotional distress, or anxiety?
How can we help her so that she can become happy again?
What warning signs should we watch out for?
Should she see a counsellor or a mental health professional?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/1c06f7c4d90c47147219fa729bce9434_lEQpQQ3k.wav
nemotron3-ultra,"This presentation is classic for **severe malaria with cerebral involvement and convulsions**, a life-threatening emergency requiring immediate hospital admission for intravenous artesunate, not traditional concoctions like *agbo* which can cause liver and kidney failure. The ""stiffness,"" loss of consciousness, frothing at the mouth, and inability to swallow indicate status epilepticus and impaired consciousness needing urgent airway protection, anticonvulsants (like diazepam or phenobarbital), and rapid parasite clearance. **Yes, this illness is absolutely treatable in a hospital setting with high survival rates if managed promptly**, but delay significantly increases the risk of death or permanent neurological disability. You must bring the child to the emergency department immediately for IV artesunate, glucose monitoring, and supportive care; there is no effective ""injection or local herbs"" safe for home use in this critical state. Traditional remedies have no role in treating cerebral malaria and their use constitutes dangerous delay in definitive care.",,nemotron_omniasr_text_results.csv,text,omni,True,3bdb3a20-7115-4cc1-850f-d57f270c059b,59.636,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/3eece504-b1d9-45fd-baea-0b2d296edb5b/260307c2bbf02a038b8111c9f485ec8c_tgwN6lAm.wav,"A nursing mother noticed her child coughing and also suspected that the child's body was warm at certain times. She further stated that a few hours ago, she noticed that the child's entire body became stiff and she fainted, and she couldn't confirm that her lips were stable anymore as they were secreting fluid, and the child could no longer swallow any food. She is now asking the doctor if such an illness can be treated, what disease it resembles, and she further asked if she could get an injection or use local herbs for this disease. She went on to say that herbal mixtures (agbo) and traditional soap are what they usually use to treat this disease for any child afflicted by it in the community she comes from.",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/260307c2bbf02a038b8111c9f485ec8c_tgwN6lAm.wav
nemotron3-ultra,"A hard breast lump can be caused by benign conditions like fibroadenomas or cysts, but malignancy must be excluded through clinical evaluation and imaging. Not every breast lump is cancer; in young African women, fibroadenomas are very common, though a ""hard"" consistency raises higher suspicion for malignancy. Women should watch for skin dimpling, nipple retraction or discharge, axillary lymphadenopathy, breast asymmetry, or peau d'orange changes. Urgent referral for triple assessment (clinical exam, ultrasound/mammography, and core biopsy) is the standard of care here. Early presentation dramatically improves survival outcomes in our setting.",,nemotron_omniasr_text_results.csv,text,omni,True,3d3cee98-b237-4cd0-8f7a-ddedd63299a9,81.492,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/3e3b9ca0-d242-466a-8dd5-fadfd7abcc31/e5cf6d37017884530b4b08894e09e143_HfifL4mk.wav,"A woman who lives in our house, she is employed. She does her work diligently and has no health issues.
One day, while she was bathing, she felt her breast and noticed something like a small, hard lump inside it.
Initially, she thought it was nothing serious, but she felt it again on another day and realized it was still there. As time went on, she became very anxious. She began to worry about whether this issue was developing within her breast. It wasn't painful, but the fact that the lump was hard and wouldn't go away made her sad. She also started remembering stories she used to hear about girls who had lumps in their breasts.
After a few weeks, she decided to go see a doctor. She wanted to know what caused the lump and what she needed to do to safeguard her health.
My questions are: What can cause a hard lump in a woman's breast?
Does every breast lump mean something that could lead to cancer?
What other symptoms should women look out for regarding their breasts?

",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/e5cf6d37017884530b4b08894e09e143_HfifL4mk.wav
nemotron3-ultra,"You must take your child to a hospital immediately for proper wound management and rabies post-exposure prophylaxis (PEP), as the unknown vaccination status of the dog and the signs of infection (swelling, redness) require urgent medical intervention. Applying oil is not effective for rabies prevention or wound care; the wound requires thorough washing with soap and running water for at least 15 minutes, followed by antiseptic application. Rabies PEP involves a series of rabies vaccines (typically days 0, 3, 7, 14, and 28) and Rabies Immunoglobulin (RIG) infiltrated around the wound for category III exposures like bites. The tetanus toxoid given is appropriate but insufficient alone; antibiotics are likely needed for the current bacterial infection. Delaying definitive care risks rabies, which is universally fatal once symptoms appear.",,nemotron_omniasr_text_results.csv,text,omni,True,5c392cfe-e4be-4316-97c3-dc5e3c4c0948,67.157,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/ad87089e-60e5-48b5-82b1-6c5b1904816b/3e0a9de9d30a18b2891f041ddde2b1bf_MyMHCtOV.wav,"I sent my son to buy ewedu for me in the neighborhood yesterday evening. After about fifteen minutes, he suddenly came home crying. When I asked what had happened, they told me that a dog had bitten him on the leg. I asked what kind of dog it was and where it came from, but they said they did not know where the dog came from or whether it was a neighborhood dog. At that point, I applied oil to the place where the dog bit him to neutralise the poison of the dog. Afterwards, I was advised to take him to a maternity clinic in the neighborhood. I took him there, and they prescribed a tetanus injection for me to buy from a chemist. I bought the injection, and it was administered to him yesterday. I have since taken him home, but since yesterday, the wound has become swollen and the surrounding area is red. I am now worried that the dog may have transmitted rabies to my child. I would like to ask whether there is any medicine I can buy for him or whether I should take him to a hospital for further treatment.",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/3e0a9de9d30a18b2891f041ddde2b1bf_MyMHCtOV.wav
nemotron3-ultra,"This neonate presents with severe hypothermia, profound hypotonia, absent reflexes, and feeding refusal, which collectively indicate life-threatening neonatal sepsis, possible meningitis, or severe metabolic derangement (e.g., hypoglycemia, inborn error of metabolism), rather than simple starvation. The ""freezing cold"" temperature results from the baby's inability to thermoregulate due to energy depletion, hypothalamic immaturity, and the underlying severe illness causing peripheral vasoconstriction and shock. This is a medical emergency requiring immediate admission to a Special Care Baby Unit for warming (kangaroo mother care or incubator), rapid IV access for 10% dextrose bolus and maintenance fluids, empiric IV antibiotics (Ampicillin plus Gentamicin or Cefotaxime per local protocol), and urgent investigations (RBS, CBC, blood culture, lumbar puncture if stable). Do not administer any routine immunizations today; the baby is critically ill and vaccines are contraindicated in acute severe illness—defer until full recovery. Prioritize stabilization and referral to a higher-level facility if ventilatory or advanced neonatal support is unavailable.",,nemotron_omniasr_text_results.csv,text,omni,True,ff13a5af-65a1-42de-bc58-6052994bdefc,99.113,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/868eafe6-85d2-4c0c-945d-5748994489a8/a2acf0292f999f5885d970a12a56aa78_4wgXx8vs.wav,"​A 22-year-old lady who gave birth at our hospital three days ago brought her baby today for routine immunizations. Upon arrival, she made it known to us that this newborn baby completely refuses to breastfeed at all, to the extent that the baby is excessively floppy and sleepy. She stated that the baby does not take the breast, and that all the time, the baby's hands, feet, and entire body feel freezing cold, so much so that she is even terrified to touch the baby with bare hands and prefers to lift the baby only with layers of clothing. She noted that the baby refuses the breast, the entire body is cold to the touch, and the baby has become increasingly lethargic,unable to move the hands, unable to stretch the legs, and completely lacking active movement or reflexes, just lying completely still and weak. She says it is obvious to the eye that the baby is exhausted and very unwell.
​What could cause this? What do you think could cause this newborn baby's body to be freezing cold to the touch? Is it solely because of the refusal to breastfeed, or what else? What can we do about this refusal to breastfeed? Furthermore, regarding the immunization vaccines they are supposed to administer, what is your professional advice?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/a2acf0292f999f5885d970a12a56aa78_4wgXx8vs.wav
nemotron3-ultra,"The baby's nocturnal cough, tachypnea, and respiratory distress strongly suggest acute viral bronchiolitis or pneumonia, common in infants this age, though asthma or foreign body aspiration must be considered. These symptoms indicate significant lower airway obstruction or parenchymal disease requiring urgent clinical assessment for oxygen saturation, hydration status, and severity classification per IMCI guidelines. This is likely an acute infectious process rather than a chronic ""long disease,"" though recurrent episodes could later suggest asthma. At home, keep the baby upright, use saline nasal drops with gentle suctioning before feeds, ensure frequent small breastfeeds to prevent dehydration, and monitor closely for worsening retractions, cyanosis, or lethargy. **Seek immediate medical care today** as the feeding refusal and respiratory distress signal potential need for oxygen, IV fluids, or bronchodilator trial.",,nemotron_omniasr_text_results.csv,text,omni,True,88c56c53-b5dd-4aec-be89-dfb02933090b,65.402,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/f11c0102-9b44-4c16-af4e-4d9242f9e3fa/8235dad1a098bf7dbf59bfedca36a07a_9Cy7JqSr.wav,"A mother of a young child became worried about her eight-month-old baby. During the daytime, the baby plays well, but every night the baby starts coughing. The cough wakes the baby from sleep, and the baby cries afterwards.
On one of those nights, the mother noticed that the baby was breathing very fast and seemed to be struggling to breathe. The mother could not sleep because of fear. The following morning, she noticed that the baby did not want to breastfeed or play as before, so she decided to take the baby to see a doctor because she wanted to know what was causing the cough and the breathing difficulty and to know what medicine or treatment could be used for the baby.
My question is: what could cause a young child to cough severely at night and also make it difficult for the child to breathe properly? Could the cough and the struggle to breathe properly be signs of a lung disease? What are the things that can be done at home to help the baby become more comfortable and sleep better at night?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/8235dad1a098bf7dbf59bfedca36a07a_9Cy7JqSr.wav
nemotron3-ultra,"The child's lack of response to name, absence of eye contact, and failure to react to verbal cues are classic red flags for Autism Spectrum Disorder (ASD), a neurodevelopmental condition unrelated to seizures or immunization status. A normal immunization record and absence of seizures effectively rule out vaccine encephalopathy or poorly controlled epilepsy as primary causes. You must urgently refer this child for a formal developmental assessment using tools like the M-CHAT-R/F and evaluation by a pediatric neurologist or developmental pediatrician. Early diagnosis allows for immediate referral for speech therapy, behavioral intervention, and special education services, which significantly improve long-term outcomes. Counsel the mother that this is not caused by vaccines or spiritual attacks, but requires specialized medical and therapeutic support.",,nemotron_omniasr_text_results.csv,text,omni,True,9b52480c-2434-4138-8e6f-ed291a5e4ea4,76.063,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/842d6173-e251-493a-b9ff-66e083c4e92a/8982171caa17d23534ff9cf20d629dff_EAW84u2X.wav,"A woman brought her three-year-old child who came to the hospital for a check-up this morning. The explanation given was that when people talk to the child, he doesn't react—he doesn't respond, he doesn't look at the person talking to him, and when they call his name, he doesn't even react as if he heard anything at all.
In the question we asked the woman, 'Has the child ever had any seizures?' His mother said he has never had any seizures at all. We also asked, 'Has the child received all his immunization vaccines, the ones he should have received according to what his mother brought?' The medical card we used for verification showed that it is true the child received immunization vaccines, and in it, we saw that the child had received all his immunization vaccines completely.
My next question is: 'Regarding this kind of situation with a child who has no seizures, and who has received all their immunization vaccines completely, what kind of thing could cause such a situation in such a child?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/8982171caa17d23534ff9cf20d629dff_EAW84u2X.wav
nemotron3-ultra,"Suberu's chronic cough lasting over three months with progressive dyspnea raises serious concern for pulmonary tuberculosis, lung cancer, or chronic obstructive pulmonary disease, all prevalent in our setting. The failure of symptomatic remedies like honey, bitter kola, and over-the-counter syrups is expected because they do not treat the underlying pathology causing the cough. He requires urgent clinical evaluation including a chest X-ray and at least two sputum samples for GeneXpert MTB/RIF testing to rule out tuberculosis. Further workup such as spirometry or CT scan may be needed if TB is excluded to assess for malignancy or chronic lung disease. Definitive treatment depends entirely on the confirmed diagnosis, so he must adhere to the doctor's investigative plan immediately.",,nemotron_omniasr_text_results.csv,text,omni,True,6463c3ce-7ce7-4f90-991e-0f8852e74302,100.289,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/d7fc1a47-0fa7-4127-987a-8f4fa0e47ec2/569d6a8806dfffa04bb79ab047fd04b9_CpOac0of.wav,"A man named Suberu, who is fifty years old, developed a cough one day. At first, the cough was mild, but as the weeks passed and turned into months, it gradually became worse. After some time, he began to find it difficult to breathe properly. It is true that he had tried several remedies when the cough was still mild, but none of them worked. Instead of improving, the cough continued to worsen. He eventually decided that rather than continuing to buy small medications on his own, he should go to the hospital and speak with a doctor. When he arrived at the hospital, he explained that he had been coughing for about three months. He also explained that he had tried many home remedies based on people's advice, including honey, hot water, bitter kola, and several cough medicines that he purchased. However, instead of getting better, the cough continued to worsen. It had reached a point where he sometimes felt as though he could no longer breathe properly because of the cough. He then asked the doctor what could be causing him to have such a persistent cough for such a long period of time. He also wanted to know why all the remedies and treatments he had tried had not worked. Finally, he asked what he could do for the cough to go away completely so that he could breathe properly again and regain good health.",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/569d6a8806dfffa04bb79ab047fd04b9_CpOac0of.wav
nemotron3-ultra,"This presentation suggests **postpartum hemorrhage (PPH) with retained products of conception (RPOC) or endometritis**, given the delayed bleeding, passage of tissue/clots, and lower abdominal pain. The ""neck that is not good"" likely refers to cervical abnormalities (e.g., laceration, incompetence, or infection) contributing to bleeding. Lower abdominal pain *is* a significant warning sign of infection (endometritis), retained tissue, or subinvolution of the uterus, and should never be ignored. **Danger signs** include heavy bleeding (soaking a pad in <1 hour), passing large clots/tissue, foul-smelling lochia, fever (>38°C), severe abdominal pain, dizziness, or fainting. **Immediate steps**: Seek urgent medical evaluation for ultrasound (to check for RPOC), full blood count, and infection markers; treatment typically involves uterotonics, antibiotics, and possible evacuation of retained products (MVA/D&C). **Prevention**: Ensure active management of third stage of labor (AMTSL), attend all postnatal checks (Day 1, 3, 7, 6 weeks), maintain perineal hygiene, exclusively breastfeed (promotes uterine involution), and report *any* abnormal bleeding or pain immediately.",,nemotron_omniasr_text_results.csv,text,omni,True,c8b7d04a-980e-442e-bf95-f35b5a05fc5f,89.042,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/b8f10992-873d-4134-9d65-a09313e15e8c/437740d5f1babd350cbe7297f4cbfc84_VYD7WPkj.wav,"A mother gave birth to a newborn two weeks ago. She started seeing blood little by little on her body. However, as the days went by, she noticed that something like the stomach and blood were coming out. Sometimes the mother of the child is different. And she has a neck that is not good. And she knows that the mother of the child usually has small pains in her lower abdomen, and every time she sees these signs, her heart gets confused. She wondered if it was something among the common problems after childbirth or another problem. One day when she went to the hospital, and was talking to other mothers, she heard that they should not downplay any changes they see in their bodies. This made her seek a doctor to talk to them. My question is, what can cause such a thing after childbirth? Can pain in the lower abdomen be a sign of a disease? What are the signs that this new mother should be careful of after childbirth? What are the steps that the mother needs to take to prevent this disease?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/437740d5f1babd350cbe7297f4cbfc84_VYD7WPkj.wav
nemotron3-ultra,"This presentation is highly suggestive of **hyperthyroidism (likely Graves' disease)**, characterized by tachycardia, fatigue, tremor, and a diffuse goitre (neck swelling), which can be unmasked or worsened by pregnancy. Untreated maternal hyperthyroidism poses significant risks to the fetus, including intrauterine growth restriction, preterm birth, fetal thyrotoxicosis, and potential miscarriage or stillbirth. Urgent warning signs requiring immediate hospital presentation include a heart rate persistently above 110-120 bpm at rest, fever, agitation, confusion, vomiting, or signs of heart failure (shortness of breath at rest, leg swelling), which indicate thyroid storm or cardiac decompensation. She must strictly avoid **excess iodine** (found in certain cough syrups, herbal concoctions, kelp/seaweed supplements, and excessive iodized salt) as it can exacerbate thyroid hormone production. She should prioritize a balanced, nutrient-dense diet with adequate calories and protein to meet the hypermetabolic demand, ensure sufficient calcium and vitamin D for bone health, and attend antenatal care immediately for thyroid function tests (TSH, Free T4) and specialist referral for safe antithyroid drug management (typically Propylthiouracil in the first trimester, often switched to Carbimazole/Methimazole thereafter).",,nemotron_omniasr_text_results.csv,text,omni,True,218179a8-81b7-4975-b171-b4e35eec524f,67.119,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/789bbb4a-699f-432d-beae-11ad896347fc/3aadc843dc0701c2aa479122dd2fbaf5_QqyJnHpt.wav,"​A pregnant woman who is six months pregnant and lives in our house started noticing that her heart palpitates rapidly as if she just finished running. Sometimes she gets tired without doing any work at all, and her hands tremble slightly. After a few weeks, she also noticed that her neck started swelling in the front. When people began telling her that her neck looks different from before, she became very frightened, wondering if this is one of the illnesses that affect pregnant women or if it is another problem. She has now decided to go see a doctor so they can know what is causing it. My question is, what can cause a pregnant woman's heart to palpitate rapidly like someone who just finished running, along with her neck swelling? Can this problem affect the development of the baby inside her? What are the warning signs they should watch out for at home? Are there certain foods or drinks that she ought to avoid, or those that she should eat more of during this kind of period?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/3aadc843dc0701c2aa479122dd2fbaf5_QqyJnHpt.wav
nemotron3-ultra,"This presentation is highly suggestive of **abruptio placentae** (placental abruption), characterized by sudden severe abdominal pain, vaginal bleeding (which may be concealed or revealed), uterine tenderness, and fetal distress, often triggered by hypertension or trauma. **Immediate management** requires rapid ABCDE assessment, establishing two large-bore IV lines for aggressive fluid resuscitation and blood transfusion, continuous maternal vital signs and fetal heart rate monitoring, and urgent preparation for emergency cesarean section regardless of gestational age if the fetus is viable or the mother is unstable. **Essential investigations** include full blood count, coagulation profile (PT, aPTT, fibrinogen, D-dimer), blood grouping and cross-matching (at least 4 units), renal and liver function tests, and bedside ultrasound to assess fetal viability, placental location, and retroplacental clot. **Definitive treatment** is expedited delivery—cesarean section for fetal distress or maternal instability, or induction of labor if the fetus is deceased and the mother is stable—alongside correction of coagulopathy and management of complications like acute kidney injury. **She should avoid** herbal concoctions, alcohol, tobacco, excessive salt, and unprescribed medications (especially NSAIDs); she must observe strict bed rest if managed conservatively (rare), adhere to antihypertensive therapy if hypertensive, attend all antenatal appointments, and report any reduced fetal movements or bleeding immediately.",,nemotron_omniasr_text_results.csv,text,omni,True,a8bc8d5e-e18b-4176-bd59-589224c0009b,68.042,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/0e3095c2-5abc-4286-8d2e-3c2f926f39e6/f1bed36ef3fa1e0c5eaa1defe0e7fa00_G2bxnjmd.wav,"A thirty-three-year-old pregnant woman who is seven months pregnant was brought to our hospital by her neighbors. They explained that she suddenly developed severe abdominal pain, and a large amount of blood began to come out from her vagina. Her body was shaking, and she was crying because the pain was intense. Her family said they were afraid that something serious might happen to both the mother and the baby.
Their first question for the doctor was: What could be causing this severe abdominal pain and heavy bleeding?
Their second question was: What should be done immediately for this pregnant woman?
Their third question was: What investigations or tests can be carried out?
Their fourth question was: What treatment is appropriate for her condition?
Their fifth question was: What foods should this pregnant woman avoid, and what hygiene measures should she observe?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/f1bed36ef3fa1e0c5eaa1defe0e7fa00_G2bxnjmd.wav
nemotron3-ultra,"Severe lower abdominal pain with heavy vaginal bleeding in the second trimester strongly suggests placental abruption, though placenta previa, uterine rupture, or miscarriage must also be considered. Not all bleeding in pregnancy is dangerous (e.g., cervical ectropion or ""show""), but heavy bleeding with pain and hemodynamic instability (weakness) is an obstetric emergency signaling danger to both mother and fetus. Danger signs include soaking a pad in under an hour, passing clots, severe pain, uterine tenderness, absent fetal movements, dizziness, or fainting. There is no safe medication to stop this bleeding or pain without addressing the underlying cause; attempting to suppress symptoms at home delays life-saving intervention. She requires immediate hospital assessment for resuscitation, ultrasound diagnosis, and likely emergency delivery depending on gestational age and fetal viability.",,nemotron_omniasr_text_results.csv,text,omni,True,a330674b-1cce-4ebd-b148-0214be33a856,73.362,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/383888b7-2c4d-4b85-8bfb-3421f72eeadc/1ecaccdd86f8797cc66a22e61daccf4a_w640SuFi.wav,"A mother living in our neighborhood was pregnant with her second child. At the beginning of the pregnancy, everything was going normally, and she was happy that a new baby was coming. However, a few months ago, she began to experience severe lower abdominal pain. One day, the pain became so intense that she could hardly stand up properly. Shortly afterward, she also started having heavy vaginal bleeding. The bleeding was more than usual, and it made her very weak. When she saw the bleeding, she became frightened that her unborn baby might be in danger. Her husband quickly assisted her to go to the hospital.
My question is: what can cause severe lower abdominal pain during pregnancy? Is heavy bleeding during pregnancy a danger sign for the mother or the unborn baby?
What are the signs that indicate the pregnancy may be in trouble? Is there any medication that can stop the pain and bleeding without harming the unborn baby?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/1ecaccdd86f8797cc66a22e61daccf4a_w640SuFi.wav
nemotron3-ultra,"Peju likely has bronchiolitis or viral-induced wheeze given her age, acute onset after a cold, nocturnal cough, and respiratory distress unresponsive to cough mixtures. This is a treatable lower respiratory tract infection, not chronic asthma, though she may have reactive airways triggered by viruses. Urgent hospital assessment is needed for oxygen saturation monitoring, possible bronchodilator trial, and to rule out pneumonia or foreign body aspiration. Avoid smoke exposure (cooking fire, cigarettes), cold air, strong perfumes, and over-the-counter cough syrups which are ineffective and potentially harmful in infants. Exclusive breastfeeding, good nutrition, and completing immunizations will reduce future episode severity.",,nemotron_omniasr_text_results.csv,text,omni,True,93777f3d-8d88-4656-a4ca-aa66e8415b3f,80.974,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/88cb7aa8-7755-4e9f-85da-822ed5928dd7/e93995a55c0ce241d8786eed4848f913_xYrsKVbT.wav,"A mother peju who has three children, peju is the junior child. Peju is a one-year-old child. Peju's mother noticed that, just a few days after childbirth, Peju has had a cough illness and has been coughing continuously without stopping at all. She said she also noticed that it is difficult for her to breathe well. She said this cough appears mostly in the evening, when everyone has gone to sleep. She said her breath is also difficult to breathe well, because this cough does not allow her to breathe in and out properly. She said she has been to the herbalists and has given her herbal mixtures, but she noticed that none of the herbal mixtures she used worked. She said she then decided to go to the hospital so they could find out what happened to Peju. Can this problem be cured for this child? Is it a chest disease or asthma that it could be for the child? What are the things that the child needs to avoid so that this problem affecting her and causing her to cough can be significantly reduced?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/e93995a55c0ce241d8786eed4848f913_xYrsKVbT.wav
nemotron3-ultra,"Your baby likely has nasal congestion from a viral upper respiratory infection (""cold""), which physically prevents him from creating the negative pressure needed to suckle effectively while breathing. The ""snoring"" sound indicates partial airway obstruction from mucus, making coordinated suck-swallow-breathe cycles impossible and causing him to pull away in distress. This is a common, treatable condition and **not** caused by ""water entering the head"" during delivery; that traditional explanation is medically incorrect and delays necessary care. You must clear his nose with saline drops and a bulb syringe before every feed, keep him slightly upright during feeding, and monitor for danger signs like fast breathing (>60/min), chest indrawing, fever, or lethargy. **Take him to the nearest health facility immediately for assessment** to rule out pneumonia or sepsis, as a 7-day-old with feeding difficulty and respiratory noise is high-risk.",,nemotron_omniasr_text_results.csv,text,omni,True,9b5f5d69-dcc0-40a5-a80b-88d83d0f05e1,90.085,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/a6380b8c-190b-4849-a6f2-8e3bf7837744/9283eacaa94b48ccac58e8f864b40095_4Q2ojPv6.wav,"I’m 32 years old , I just gave birth , I just gave birth 7days ago , I noticed that if I’m breast feeding the child , he struggles to suck the breast , if the child suck a little bit , the child will remove his mouth if I try to put the breast in his mouth so he can suck , he will suck again a little bit and remove his mouth , I now thought that why did the child doesn’t suck breast well , I now noticed that the child has cold , his not breathing out well like a child snoring that’s how he sounds, I call the attention of my mother in law , she say maybe while we want to give birth to the child maybe water enters his head or other things but I thought if water enters his head , the nurses and doctors ought to know if water enters the child’s head , what now shattered my heart the most was the way he’s not feeding well , it’s giving me concern and my mind is not at rest , he doesn’t suck well at all , it’s by force any time I want to breastfeed the child , I have to wake him to suck a little that’s if he agrees to , what I want to ask is that what’s the cause of the cold that he doesn’t breathe well and that anytime he breathe it’s would look like someone that the nose is blocked  and that what is the cause that he’s not sucking breast well .",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/9283eacaa94b48ccac58e8f864b40095_4Q2ojPv6.wav
nemotron3-ultra,"This clinical picture strongly suggests **Chronic Obstructive Pulmonary Disease (COPD)** or severe **Heart Failure**, both common in our setting and often coexisting in smokers or those exposed to biomass fuel smoke. The morning cough with sputum is classic for chronic bronchitis (COPD), while exertional dyspnea, orthopnea, and fatigue indicate significant cardiopulmonary compromise. **Red flag danger signs requiring immediate hospitalization** include: inability to speak full sentences, confusion or drowsiness (signs of CO2 retention/hypoxia), cyanosis (blue lips/fingers), respiratory rate >30/min, use of accessory muscles, silent chest, or dropping oxygen saturation below 90%. Do not delay; he needs urgent assessment with spirometry, chest X-ray, ECG, and echocardiogram to differentiate the primary pathology and initiate life-saving treatment (bronchodilators, steroids, diuretics, or oxygen). Early intervention prevents respiratory failure and death.",,nemotron_omniasr_text_results.csv,text,omni,True,bafda9ab-3e05-4d28-9662-8c2934fc3351,98.132,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/96bdc083-dd61-427b-ae95-8e553c4378e2/5061f357937d466276b204df55261bc2_b0nB8zQt.wav,"A woman noticed that her husband coughs very strongly when they wake up in the morning while still on the bed. The cough starts suddenly and takes a long time before it stops. As time goes on, she also notices that her husband struggles to breathe properly. When he walks a little distance or climbs stairs, he stops to catch his breath and becomes tired very quickly.
One day, after her husband spent a long time coughing and trying to regain his breath, the wife became worried. She started thinking that maybe there is a disease causing all these problems. The next day, she spoke with her husband to go to the hospital so that they can see a doctor and know exactly what is happening.
The question is what can cause a cough to be this severe, with constant tiredness and difficulty breathing all the time when the cough occurs? Can this problem be related only to lung disease or heart disease? What are the things that can cause death or make a person struggle to breathe severely, to the point that the person needs urgent medical attention?
What are the danger signs of breathing problems that the family should watch out for regarding cough and difficulty in breathing?",Heavily_Accented_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Heavily_Accented_English_Only_Voice/5061f357937d466276b204df55261bc2_b0nB8zQt.wav
